title,url,source,published_at,snippet,link_verified,fetch_timestamp
Former Intel CEO Patrick Gelsinger Lavishes Praise On Quantum Computing Company’s Agreement With Secretive Government Agency,https://wccftech.com/former-intel-ceo-patrick-gelsinger-lavishes-praise-on-quantum-computing-companys-agreement-with-secretive-government-agency/,Wccftech,2026-08-04T18:53:22Z,Former Intel CEO Patrick Gelsinger has congratulated quantum computing company PsiQuantum for signing a $125 million agreement with the Defense Advanced Research Projects Agency (DARPA). PsiQuantum and DARPA have teamed up to investigate the feasibility of ut…,True,2026-08-06T01:05:31.061292
"The FCC Mulls Banning China-Sourced Optical Transceivers, Threatening Innolight’s 27% Global Market Share As Coherent And Lumentum Prepare To Pounce",https://wccftech.com/the-fcc-mulls-banning-china-sourced-optical-transceivers-threatening-innolights-27-global-market-share-as-coherent-and-lumentum-prepare-to-pounce/,Wccftech,2026-08-04T16:27:51Z,"Another day brings another shot across the bow of the ever-deepening US-China rivalry, this time focusing on optical transceivers that power fiber optic-based data transmission, and where China's Zhongji Innolight currently controls over a quarter of the glob…",True,2026-08-06T01:05:31.061300
Tower Semiconductor Beats Second-Quarter Estimates and Issues Strong Q3 Revenue Outlook,https://investorshub.advfn.com/market-news/article/33371/tower-semiconductor-beats-second-quarter-estimates-and-issues-strong-q3-revenue-outlook,Advfn.com,2026-08-04T14:07:32Z,Tower Semiconductor (NASDAQ:TSEM) reported second-quarter 2026 results that surpassed Wall Street expectations and issued third-quarter revenue guidance that...,False,2026-08-06T01:05:31.061301
"Q/C Technologies Appoints Veteran Silicon Photonics Engineer Yossef Ehrlichman as Founding Manager, Photonic Integrated Circuit (PIC) Development",https://www.globenewswire.com/news-release/2026/08/04/3338427/0/en/Q-C-Technologies-Appoints-Veteran-Silicon-Photonics-Engineer-Yossef-Ehrlichman-as-Founding-Manager-Photonic-Integrated-Circuit-PIC-Development.html,GlobeNewswire,2026-08-04T13:15:00Z,"San Francisco, Aug. 04, 2026 (GLOBE NEWSWIRE) -- Q/C Technologies, Inc. (Nasdaq: QCLS) (“Q/C Technologies” or “the Company”), a developer of next-generation optical computing solutions, today announced the appointment of Yossef Ehrlichman, Ph.D. as Founding M…",True,2026-08-06T01:05:31.061302
"Data Center Semiconductor Market Size to Hit $1,047.27 Billion by 2035 | SNS Insider",https://www.globenewswire.com/news-release/2026/08/04/3338181/0/en/Data-Center-Semiconductor-Market-Size-to-Hit-1-047-27-Billion-by-2035-SNS-Insider.html,GlobeNewswire,2026-08-04T11:30:00Z,"Data Center Semiconductor Market Size, Share & Segment by Processor Type, Memory Type, Connectivity & Infrastructure, Application and Forecast 2026-2035...",True,2026-08-06T01:05:31.061304
Could a UN-backed plan to reopen Hormuz break the deadlock?,https://fortune.com/2026/08/04/could-a-un-backed-plan-to-reopen-hormuz-break-the-deadlock/,Fortune,2026-08-04T09:54:29Z,In this week’s Fortune Gulf Brief.,True,2026-08-06T01:05:31.061305
Sketching Temporary Circuits With A Light-Triggered Floquet Topological Insulator,https://hackaday.com/2026/08/03/sketching-temporary-circuits-with-a-light-triggered-floquet-topological-insulator/,Hackaday,2026-08-04T02:04:59Z,"In semiconductor technology, a base material like silicon is permanently modified to induce certain electrical behavior. In comparison a topological insulator material could be used to create tempo…",True,2026-08-06T01:05:31.061307
An entangling gate for dual-rail erasure qubits,https://www.nature.com/articles/s41586-026-10822-y,Nature.com,2026-08-05T00:00:00Z,"A fast, low-error entangling gate for dual-rail cavity erasure qubits preserves a strong error hierarchy, advancing scalable quantum error correction with substantially improved fault-tolerant performance.",True,2026-08-06T01:05:31.301187
EY Canada grows its quantum capability to keep data in the country,https://www.digitaljournal.com/article/ey-canada-grows-its-quantum-capability-to-keep-data-in-the-country/,Digital Journal,2026-08-04T23:37:03Z,"The firm is aiming at fraud detection and risk modelling for clients who can't put sensitive data in the cloud
The post EY Canada grows its quantum capability to keep data in the country appeared first on Digital Journal.",False,2026-08-06T01:05:31.301193
The Business of Helping the Ultra-Wealthy Vanish From the Internet,https://observer.com/2026/08/high-net-worth-data-privacy-business/,Observer,2026-08-04T22:37:25Z,A growing industry now sells executives and high-net-worth clients something increasingly difficult to secure on their own: a smaller digital footprint.,True,2026-08-06T01:05:31.301194
Jim Cramer Is Selling His Bitcoin Over Quantum Threat—Crypto Twitter Is Thrilled,https://decrypt.co/374923/jim-cramer-selling-bitcoin-quantum-computing-threat,Decrypt,2026-08-04T20:45:18Z,"The CNBC host announced the decision on air after interviewing IBM CEO Arvind Krishna, asking him whether quantum computers could eventually crack the cryptography protecting his coins.",True,2026-08-06T01:05:31.301195
cirq-google 1.8.0.dev20260804202619,https://pypi.org/project/cirq-google/1.8.0.dev20260804202619/,Pypi.org,2026-08-04T20:36:20Z,The Cirq module that provides tools and access to the Google Quantum Computing Service,True,2026-08-06T01:05:31.301196
New model could accelerate development of next-generation solar cells and LEDs,https://www.digitaljournal.com/article/new-model-could-accelerate-development-of-next-generation-solar-cells-and-leds/,Digital Journal,2026-08-04T20:23:50Z,"By separating dielectric screening effects from structural distortions and establishing a validated predictive framework, the research brings scientists closer to rationally engineering optoelectronic materials with desired properties rather than discovering …",False,2026-08-06T01:05:31.301197
Nord Quantique Announces Participation in Canaccord Genuity’s 46th Annual Growth Conference,https://financialpost.com/pmn/business-wire-news-releases-pmn/nord-quantique-announces-participation-in-canaccord-genuitys-46th-annual-growth-conference,Financial Post,2026-08-04T20:16:20Z,"SHERBROOKE, Quebec — Nord Quantique, a quantum computing company advancing efficient, scalable, and error corrected architectures, today announced that Phillipe St-Jean, Chief Business Officer and Co-founder, will participate in a fireside chat at Canaccord G…",False,2026-08-06T01:05:31.301197
量子運算不再科幻　半導體為後盾台廠用蛋白戰術卡位,https://tw.news.yahoo.com/%E9%87%8F%E5%AD%90%E9%81%8B%E7%AE%97%E4%B8%8D%E5%86%8D%E7%A7%91%E5%B9%BB-%E5%8D%8A%E5%B0%8E%E9%AB%94%E7%82%BA%E5%BE%8C%E7%9B%BE%E5%8F%B0%E5%BB%A0%E7%94%A8%E8%9B%8B%E7%99%BD%E6%88%B0%E8%A1%93%E5%8D%A1%E4%BD%8D-041101405.html,Yahoo Entertainment,2026-08-04T20:11:01Z,（中央社記者鍾榮峯、吳家豪台北5日電）當人工智慧（AI）浪潮席捲全球，算力需求呈幾何級數噴發，另一場攸關人類下一個30年科技霸權的算力革命，正悄然在極低溫與微觀世界中展開。,False,2026-08-06T01:05:31.301198
cirq-google 1.8.0.dev20260804195712,https://pypi.org/project/cirq-google/1.8.0.dev20260804195712/,Pypi.org,2026-08-04T20:06:38Z,The Cirq module that provides tools and access to the Google Quantum Computing Service,True,2026-08-06T01:05:31.301199
bloqade-lanes 0.11.2,https://pypi.org/project/bloqade-lanes/0.11.2/,Pypi.org,2026-08-04T19:18:44Z,Components for defining and manipulating lane-based structures in Bloqade for neutral atom quantum computing.,True,2026-08-06T01:05:31.301200
HPE brings quantum computing to real-world use cases with HPC and AI,https://siliconangle.com/2026/08/04/quantum-hybrid-computing-hpeworldquantumday/,SiliconANGLE News,2026-08-04T19:16:33Z,"Quantum hybrid computing is moving from a hardware race to an integration challenge — and Hewlett Packard Enterprise Co. is positioning itself around the infrastructure layer that connects quantum with HPC and AI. During HPE’s World Quantum Day event, researc…",True,2026-08-06T01:05:31.301201
"Coldcard Bitcoin Exploit Explained: Entropy, How Keys Are Generated, and Why Bits Matter",https://decrypt.co/374916/coldcard-bitcoin-exploit-explained-entropy-keys-bits,Decrypt,2026-08-04T19:11:36Z,A flaw in Coldcard wallets cost Bitcoin holders more than $100 million—and reopened an old fight about whether you can trust dice.,True,2026-08-06T01:05:31.301202
White House Releases Its Vision For Science: What Role For Energy?,https://www.forbes.com/sites/scottmontgomery/2026/08/04/white-house-releases-its-vision-for-science-what-role-for-energy/,Forbes,2026-08-04T17:07:58Z,"White House ""Science: A New Golden Age"" proposes radical change to U.S. science, with energy a core theme. Only nuclear power is mentioned, mainly for political reasons.",True,2026-08-06T01:05:31.301204
IQM Quantum Computers Q2 Earnings Call Highlights,https://www.marketbeat.com/instant-alerts/iqm-quantum-computers-q2-earnings-call-highlights-2026-08-04/?utm_source=yahoofinance&amp;utm_medium=yahoofinance,MarketBeat,2026-08-04T16:04:29Z,"IQM Quantum Computers (NASDAQ:IQMX) reported its first results as a public company, outlining a growing order backlog, a second-half-weighted revenue outlook...",True,2026-08-06T01:05:31.301205
NVIDIA Joins NSF State and Regional AI Hubs Program to Expand AI Research and Education Across the US,https://blogs.nvidia.com/blog/nsf-state-regional-ai-hub-program/,Nvidia.com,2026-08-04T16:00:56Z,"NVIDIA is participating in the U.S. National Science Foundation’s (NSF) State and Regional Artificial Intelligence Infrastructure Hubs program, an effort launching today to expand access to the advanced computing, data, software and expertise needed for AI-en…",True,2026-08-06T01:05:31.301206
Stanford Emerging Technology Review 2026 Report is out,https://truthsolutions.wordpress.com/2026/08/04/stanford-emerging-technology-review-2026-report-is-out/,Wordpress.com,2026-08-04T15:47:00Z,"Artificial Intelligence and quantum computing are two areas of emerging technology that receive most of the tech news. However, the Stanford Emerging Technology Review tries to include any relevant...
The post Stanford Emerging Technology Review 2026 Report i…",True,2026-08-06T01:05:31.301207
Corvex Signs Multi-Year NVIDIA Blackwell GPU Agreement Without Additional Equity Issuance,https://investorshub.advfn.com/market-news/article/33399/corvex-signs-multi-year-nvidia-blackwell-gpu-agreement-without-additional-equity-issuance,Advfn.com,2026-08-04T15:27:28Z,"Corvex (NASDAQ:MOVE) secured a multi-year agreement to provide NVIDIA Blackwell GPU infrastructure, funding the expansion through debt, customer prepayments,...",False,2026-08-06T01:05:31.301208
Horizon Quantum Computing Pte. Q2 Earnings Call Highlights,https://biztoc.com/x/bbe53268ecf27b9b,Biztoc.com,2026-08-04T15:26:51Z,"Could These 3 New-to-Market Quantum Computing Firms Threaten D-Wave? 
Horizon Quantum Computing Pte. (NASDAQ:HQ) reported a wider second-quarter loss as it increased hiring and incurred a large non-cash accounting charge tied to warrant liabilities, while man…",True,2026-08-06T01:05:31.301209
Researchers claim a major quantum computing breakthrough by proving the answer was correct,https://www.techspot.com/news/113346-quantum-computing-breakthrough-tackles-one-field-biggest-problems.html,TechSpot,2026-08-04T15:26:00Z,"Until now, most experiments have relied on random circuit sampling, a benchmark designed to produce outputs that are difficult for classical computers to simulate. The issue is that as those computations become more complex, verifying the results becomes near…",True,2026-08-06T01:05:31.301210
Horizon Quantum Computing Pte. Q2 Earnings Call Highlights,https://www.marketbeat.com/instant-alerts/horizon-quantum-computing-pte-q2-earnings-call-highlights-2026-08-04/?utm_source=yahoofinance&amp;utm_medium=yahoofinance,MarketBeat,2026-08-04T15:04:44Z,Horizon Quantum Computing Pte. (NASDAQ:HQ) reported a wider second-quarter loss as it increased hiring and incurred a large non-cash accounting charge tied t...,True,2026-08-06T01:05:31.301210
"Advanced Carbon Materials Global Market Report, 2027-2037 | Pricing, Demand and Revenue Forecasts Through 2037",https://www.globenewswire.com/news-release/2026/08/04/3338551/28124/en/Advanced-Carbon-Materials-Global-Market-Report-2027-2037-Pricing-Demand-and-Revenue-Forecasts-Through-2037.html,GlobeNewswire,2026-08-04T14:51:00Z,"Dublin, Aug.  04, 2026  (GLOBE NEWSWIRE) -- The ""Advanced Carbon Materials: Global Market 2027-2037"" has been added to  ResearchAndMarkets.com's offering. ...",True,2026-08-06T01:05:31.301211
"Semiconductor IP Market to Reach $18.64 Billion by 2032 as AI, Custom Silicon and RISC-V Adoption Accelerate",https://www.globenewswire.com/news-release/2026/08/04/3338531/28124/en/Semiconductor-IP-Market-to-Reach-18-64-Billion-by-2032-as-AI-Custom-Silicon-and-RISC-V-Adoption-Accelerate.html,GlobeNewswire,2026-08-04T14:31:00Z,"Security IP, hard IP and RISC-V are expected to be the fastest-growing segments, while Asia-Pacific leads regional expansion. Key players include Arm, Synopsys, Cadence, Rambus, Alphawave Semi and SiFive. Security IP, hard IP and RISC-V are expected to be the…",True,2026-08-06T01:05:31.301212
"Europe SPAC Summit 2026 to Convene Leading SPAC Sponsors, Investors, and European Growth Companies in Zurich on December 10",https://www.globenewswire.com/news-release/2026/08/04/3338513/0/en/Europe-SPAC-Summit-2026-to-Convene-Leading-SPAC-Sponsors-Investors-and-European-Growth-Companies-in-Zurich-on-December-10.html,GlobeNewswire,2026-08-04T14:07:00Z,"Europe SPAC Summit 2026: invitation-only Zurich event Dec 10 uniting SPAC sponsors, investors & European growth companies on the path to U.S. listings....",True,2026-08-06T01:05:31.301213
AUKF-PINN: An adaptive framework for low-energy gamma multiphase flow measurement under noisy industrial conditions,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0355203,Plos.org,2026-08-04T14:00:00Z,"Measuring multiphase flow at drilling sites presents numerous challenges, including detector window adhesion, electromagnetic interference, and temperature drift. These factors significantly increase measurement errors when traditional low-energy gamma flowme…",True,2026-08-06T01:05:31.301214
graphqomb 0.5.2,https://pypi.org/project/graphqomb/0.5.2/,Pypi.org,2026-08-04T13:31:59Z,A modular Graph State qompiler for measurement-based quantum computing.,True,2026-08-06T01:05:31.301215
WiMi Explores Federated Training Framework for Hybrid Quantum-Classical Machine Learning Models,https://www.prnewswire.com/news-releases/wimi-explores-federated-training-framework-for-hybrid-quantum-classical-machine-learning-models-302842447.html,PRNewswire,2026-08-04T13:10:00Z,"BEIJING, Aug. 4, 2026 /PRNewswire/ -- WiMi Hologram Cloud Inc. (NASDAQ: WiMi) (""WiMi"" or the ""Company""), a leading global Hologram Augmented Reality (""AR"") Technology provider, is exploring a federated training framework for hybrid quantum-classical machine l…",True,2026-08-06T01:05:31.301216
Wildfire and Emergency Response Drones Are Reshaping a Billion-Dollar Market,https://www.prnewswire.com/news-releases/wildfire-and-emergency-response-drones-are-reshaping-a-billion-dollar-market-302842445.html,PRNewswire,2026-08-04T13:10:00Z,"AI-Powered Drone Technology Is Transforming Emergency Response While Creating a Multi-Billion-Dollar Market Opportunity Market News Updates News Commentary NEW YORK, Aug. 4, 2026 /PRNewswire/ -- The frequency of wildfires is on the rise, along with their inte…",True,2026-08-06T01:05:31.301216
A $19 Billion Trust Layer Is Being Rebuilt for the Quantum Age. QSE Just Got a Seat at the Table,https://financialpost.com/globe-newswire/a-19-billion-trust-layer-is-being-rebuilt-for-the-quantum-age-qse-just-got-a-seat-at-the-table,Financial Post,2026-08-04T13:02:45Z,"Issued on behalf of QSE – Quantum Secure Encryption Corp. (CSE: QSE) (OTCQB: QSEGF) (FSE: VN80) VANCOUVER, British Columbia, Aug. 04, 2026 (GLOBE NEWSWIRE) — Equity Insider News Commentary – Almost every secure interaction online, from logging into a bank to …",False,2026-08-06T01:05:31.301217
(PR) Microchip Partners with Micron to Showcase High-Performance PCIe Gen 6 Storage Architecture,https://www.techpowerup.com/351349/microchip-partners-with-micron-to-showcase-high-performance-pcie-gen-6-storage-architecture,Techpowerup.com,2026-08-04T12:57:42Z,"Microchip Technology (Nasdaq: MCHP) today announced a demonstration showcasing an end‑to‑end PCIe Gen 6 storage architecture, combining Microchip's Switchtec PCIe Gen 6 switches with high-performance Micron 9650 NVMe solid state drives (SSDs). The demonstrati…",False,2026-08-06T01:05:31.301220
