title,url,source,published_at,snippet,link_verified,fetch_timestamp
"SiPh, optical lens demand ignite laser race",https://www.digitimes.com/news/a20260904PD221/laser-siph-photonics-demand-taiwan.html,Digitimes,2026-09-04T23:54:36Z,"Silicon photonics (SiPh) is emerging as a core theme at SEMICON Taiwan 2026, and while the sector is still in an early, fast-growing stage, production-line investments are already under way. As optical makers move into co-packaged optics (CPO), the source and…",True,2026-09-06T01:20:19.150349
聯電 8 月營收達 250.45 億元創四年新高，前八個月營收年增 14.66%,https://finance.technews.tw/2026/09/04/umcs-august-revenue-reached-nt25-045-billion-a-four-year-high/,Technews.tw,2026-09-04T07:20:22Z,"晶圓代工大廠聯電公布 2026 年 8 月合併營收新台幣 250.45 億元，相較 2025 年同期的 191.60 億元，年增率大幅成長 30.71%。累計 2026 年 1 至 8 月合併營收已達 1,786.59 億元，較 2025 年同期成長 14.66%，顯示整體營運重回強勁成長軌道 。 ...",False,2026-09-06T01:20:19.150360
MSScorps August revenue hits new high on silicon photonics gains,https://www.digitimes.com/news/a20260904PD200/msscorps-siph-revenue-2026.html,Digitimes,2026-09-04T06:31:46Z,"MSScorps saw August 2026 revenue post a new single-month high, as global artificial intelligence (AI) computing power continues to expand, driving demand for advanced process technologies, high-performance computing (HPC), advanced packaging, and high-speed o…",True,2026-09-06T01:20:19.150362
Silicon photonics testing shift could reshape how CPO suppliers win business,https://www.digitimes.com/news/a20260904PD209/cpo-siph-wafer-testing.html,Digitimes,2026-09-04T02:12:47Z,"As silicon photonics (SiPh) and co-packaged optics (CPO) move toward mass production, suppliers say testing is shifting earlier in the process to catch defects at the wafer stage, protect yields, and preserve data through final assembly. That change is also p…",True,2026-09-06T01:20:19.150364
Prediction: IonQ Puts a Multiyear Revenue Number on the Board Tuesday,https://biztoc.com/x/e20e893ebb87e30b,Biztoc.com,2026-09-05T00:09:18Z,"Quantum computing company IonQ (NYSE:IONQ) hosts an investor day on Tuesday, Sept. 8. And I expect the event to produce something the company has never put in its guidance: a revenue forecast that reaches beyond the current year.
Second-quarter revenue rose 2…",True,2026-09-06T01:20:19.526762
Thermal conductivity predictions with foundation atomistic models,https://www.nature.com/articles/s41467-026-76391-w.pdf,Nature.com,2026-09-05T00:00:00Z,"Researchers show how foundation atomistic models can predict heat transport and thermal expansion, using physics-based benchmarks and fine-tuning to reach first-principles accuracy.",True,2026-09-06T01:20:19.526773
"El Salvador added 1,540 Bitcoin, but the IMF says Bukele’s government didn’t pay for them",https://cryptoslate.com/el-salvador-added-1540-bitcoin-but-the-imf-says-bukeles-government-didnt-pay-for-them/,CryptoSlate,2026-09-04T23:15:02Z,"A new IMF disclosure says no public resources funded the accumulation since its first review, exposing a gap in the country's one-Bitcoin-a-day message.
The post El Salvador added 1,540 Bitcoin, but the IMF says Bukele’s government didn’t pay for them appeare…",True,2026-09-06T01:20:19.526775
Robbins LLP Urges DLVT Stockholders to Contact the Firm for Information About the Class Action Lawsuit Against Datavault AI Inc.,https://www.prnewswire.com/news-releases/robbins-llp-urges-dlvt-stockholders-to-contact-the-firm-for-information-about-the-class-action-lawsuit-against-datavault-ai-inc-302870454.html,PRNewswire,2026-09-04T22:39:00Z,"SAN DIEGO, Sept. 4, 2026 /PRNewswire/ -- Shareholder rights law firm Robbins LLP reminds investors that a class action was filed on behalf of all persons and entities that purchased or otherwise acquired Datavault AI Inc. (NASDAQ: DVLT) securities between Sep…",True,2026-09-06T01:20:19.526777
cirq-google 1.8.0.dev20260904214615,https://pypi.org/project/cirq-google/1.8.0.dev20260904214615/,Pypi.org,2026-09-04T21:54:55Z,The Cirq module that provides tools and access to the Google Quantum Computing Service,True,2026-09-06T01:20:19.526778
scientific-computing-system 1.7.3,https://pypi.org/project/scientific-computing-system/1.7.3/,Pypi.org,2026-09-04T21:47:36Z,"A 21-module pure-Python computational science platform — quantum circuits, ML, NLP, signal processing, optimization, statistics & time-series, probability CDFs/sampling, ODE & PDE solvers, Monte Carlo, symbolic math, knowledge graphs, hypothesis generation an…",True,2026-09-06T01:20:19.526780
G7 Warns Quantum Threat Demands Action as Crypto Industry Weighs Fixes,https://decrypt.co/377486/g7-warns-quantum-threat-crypto-fixes,Decrypt,2026-09-04T21:16:04Z,The group is urging organizations to adopt post-quantum security before powerful computers can compromise today’s encryption and digital signatures.,True,2026-09-06T01:20:19.526781
Quantinuum to Participate in the Bernstein 23rd Annual Pan-European Strategic Decisions Conference,https://www.prnewswire.com/news-releases/quantinuum-to-participate-in-the-bernstein-23rd-annual-pan-european-strategic-decisions-conference-302870323.html,PRNewswire,2026-09-04T20:05:00Z,"BROOMFIELD, Colo., Sept. 4, 2026 /PRNewswire/ -- Quantinuum Inc. (NASDAQ: QNT) (the ""Company""), a leading quantum computing company, today announced that members of its management team will participate in the Bernstein 23rd Annual Pan-European Strategic Decis…",True,2026-09-06T01:20:19.526782
Quantinuum to Participate in the Bernstein 23rd Annual Pan-European Strategic Decisions Conference,https://www.prnewswire.com/news-releases/quantinuum-to-participate-in-the-bernstein-23rd-annual-pan-european-strategic-decisions-conference-302870330.html,PRNewswire,2026-09-04T20:05:00Z,"BROOMFIELD, Colo., Sept. 4, 2026 /PRNewswire/ -- Quantinuum Inc. (NASDAQ: QNT) (the ""Company""), a leading quantum computing company, today announced that members of its management team will participate in the Bernstein 23rd Annual Pan-European Strategic Decis…",True,2026-09-06T01:20:19.526784
