title,url,source,published_at,snippet,link_verified,fetch_timestamp
Notes from NANOG 97,https://ispcol.potaroo.net/2026-06/nanog-97.html,Potaroo.net,2026-06-26T23:00:00Z,"These days you could be excused by suspecting that the world has gone AI-mad, and if you were at the NANOG 97 meeting your suspicions would've only been confirmed! The topics discussed the design of the data centres used to generate the large language models …",True,2026-06-28T01:52:24.968524
Students from across the Northeast step inside MIT.nano’s cleanroom,https://news.mit.edu/2026/students-across-northeast-step-inside-mitnanos-cleanroom-0626,Mit.edu,2026-06-26T14:00:00Z,Hands-on boot camp teaches integrated photonics at MIT.nano’s Lab for Education and Application Prototypes (LEAP).,True,2026-06-28T01:52:24.968538
Tecnologias abandonadas pela Sony dão origem a startups criadas por ex-funcionários,https://valor.globo.com/empresas/noticia/2026/06/26/tecnologias-abandonadas-pela-sony-do-origem-a-startups-criadas-por-ex-funcionrios.ghtml,Globo,2026-06-26T03:15:46Z,"Vários ex-engenheiros do Grupo Sony criaram startups para desenvolver tecnologias descontinuadas pela empresa japonesa.

Teppei Tsushima, executivo-chefe (CEO) da startup Augment AI, de Tóquio, é um desses empreendedores.

A empresa de Tsushima herdou o negóc…",True,2026-06-28T01:52:24.968540
"US expands ban on Chinese technology imports, targeting Huawei, ZTE, and surveillance equipment makers",https://cryptobriefing.com/us-expands-ban-chinese-tech-imports/,Crypto Briefing,2026-06-27T01:15:42Z,"The expanded ban intensifies US-China tech tensions, potentially disrupting global supply chains and escalating geopolitical tech conflicts.
The post US expands ban on Chinese technology imports, targeting Huawei, ZTE, and surveillance equipment makers appear…",True,2026-06-28T01:52:25.304045
marqov-quantumflow 1.0.0,https://pypi.org/project/marqov-quantumflow/1.0.0/,Pypi.org,2026-06-26T23:41:11Z,Cross compiler for gate based models of quantum computing,True,2026-06-28T01:52:25.304055
marqov-quantumflow added to PyPI,https://pypi.org/project/marqov-quantumflow/,Pypi.org,2026-06-26T23:41:06Z,Cross compiler for gate based models of quantum computing,True,2026-06-28T01:52:25.304058
Unconventional AI debuts oscillator-based Un-0 model series,https://siliconangle.com/2026/06/26/unconventional-ai-debuts-oscillator-based-un-0-model-series/,SiliconANGLE News,2026-06-26T20:59:38Z,"Unconventional AI Inc. has developed an artificial intelligence architecture that could improve the power efficiency of image generation models.  The technology is the basis of a new neural network series, Un-1, that the company released on Thursday. Unconven…",True,2026-06-28T01:52:25.304059
amazon-braket-sdk 1.121.0,https://pypi.org/project/amazon-braket-sdk/1.121.0/,Pypi.org,2026-06-26T20:47:35Z,An open source library for interacting with quantum computing devices on Amazon Braket,True,2026-06-28T01:52:25.304061
Yale “Y” written with light points to patternable color-changing materials,https://chem.yale.edu/posts/2026-06-17-yale-y-written-with-light-points-to-patternable-color-changing-materials,Yale.edu,2026-06-26T20:05:40Z,"In a new study, Yale researchers demonstrated a new approach to light-based patterning of materials. The findings could help advance nanotechnology applications such as sensors, electronics, and&nbsp;computing.",True,2026-06-28T01:52:25.304062
Trump threatens 100% tariff on EU countries over digital services tax,https://www.vanguardngr.com/2026/06/trump-threatens-100-tariff-on-eu-countries-over-digital-services-tax/,Vanguard,2026-06-26T19:29:07Z,"US President Donald Trump on Friday threatened to slap a 100 percent tariff on European countries that impose a digital services tax, adding that existing trade deals would be scrapped.
The post Trump threatens 100% tariff on EU countries over digital service…",False,2026-06-28T01:52:25.304064
"Lenovo declares a 'new normal' for higher memory pricing in the 2030s, while Microsoft forecasts prices to double again in a year",https://www.techradar.com/computing/memory/lenovo-declares-a-new-normal-for-higher-memory-pricing-in-the-2030s-while-microsoft-forecasts-prices-to-double-again-in-a-year,TechRadar,2026-06-26T19:00:00Z,The RAM crisis could get a lot worse over the next few years if Lenovo and Microsoft are right — and I can easily believe they are.,True,2026-06-28T01:52:25.304065
cirq-google 1.7.0.dev20260626181542,https://pypi.org/project/cirq-google/1.7.0.dev20260626181542/,Pypi.org,2026-06-26T18:24:50Z,The Cirq module that provides tools and access to the Google Quantum Computing Service,True,2026-06-28T01:52:25.304066
"The U.S. government is betting $2 Billion on quantum computing, and the defense side can’t keep up",https://www.activistpost.com/the-u-s-government-is-betting-2-billion-on-quantum-computing-and-the-defense-side-cant-keep-up/,Activistpost.com,2026-06-26T18:00:00Z,"Pruden argues that to defend against a quantum computer capable of cryptographically relevant operations, we need post-quantum cryptography and regulatory coordination that the industry has been deferring for years. ast month, the United States Commerce Depar…",True,2026-06-28T01:52:25.304068
What These Recent Supreme Court Rulings Could Mean for All Black Americans,https://www.theroot.com/what-these-recent-supreme-court-rulings-could-mean-for-2000113107,The Root,2026-06-26T16:51:52Z,"The U.S. Supreme Court is closing out its 2025-2026 term with a sweeping set of rulings that could reshape voting power, immigration protections, criminal sentencing and corporate accountability in the United States. From tightening limits on challenges to ra…",True,2026-06-28T01:52:25.304070
Infleqtion Shares Surge 7 Percent as Quantum Technology Firm Advances Commercial Applications,https://www.ibtimes.com.au/infleqtion-advances-quantum-technology-1871420,Ibtimes.com.au,2026-06-26T16:08:45Z,"Infleqtion Inc. shares rose over 7% as the company advances practical quantum technology applications, attracting interest from commercial and government sectors with its innovative neutral atom quantum computing and sensing solutions.",False,2026-06-28T01:52:25.304072
IBM Shares Surge More Than 5 Percent as Technology Giant Advances AI and Cloud Initiatives,https://www.ibtimes.com.au/ibm-stock-surges-ai-cloud-innovations-1871417,Ibtimes.com.au,2026-06-26T16:03:21Z,"IBM's stock rose over 5% due to its advancements in AI, cloud computing, and hybrid infrastructure, reflecting investor confidence in its strategic direction and enterprise technology solutions.",False,2026-06-28T01:52:25.304073
Supermicro Adds NVIDIA Vera Rubin NVL4 DCBBS Blueprint for Converged HPC and AI,https://www.storagereview.com/news/supermicro-adds-nvidia-vera-rubin-nvl4-dcbbs-blueprint-for-converged-hpc-and-ai,Storagereview.com,2026-06-26T15:42:54Z,Supermicro has introduced a new Data Center Building Block Solutions (DCBBS) Blueprint for HPC based on the NVIDIA Vera Rubin NVL4 platform. The announcement extends the company’s DCBBS architecture strategy beyond enterprise AI deployments to scientific comp…,True,2026-06-28T01:52:25.304075
tensorcircuit-nightly 1.7.0.dev20260626,https://pypi.org/project/tensorcircuit-nightly/1.7.0.dev20260626/,Pypi.org,2026-06-26T14:56:29Z,High performance unified quantum computing framework for the NISQ era,True,2026-06-28T01:52:25.304076
Trump’s Executive Order Boosts Infleqtion Shares. What This Means for INFQ Stock,https://biztoc.com/x/efcde82cb8990f3b,Biztoc.com,2026-06-26T13:11:30Z,"Despite a muted 2026 so far, shares of quantum computing company Infleqtion (INFQ) jumped more than 12% on June 23 after President Donald Trump signed an executive order to incorporate quantum technology in U.S. national security, commercial, and scientific a…",True,2026-06-28T01:52:25.304080
"NextRise 2026, Seoul Successfully Wraps Up as Asia's Leading Startup Fair Co-hosted by KITA and KDB",https://www.prnewswire.com/news-releases/nextrise-2026-seoul-successfully-wraps-up-as-asias-leading-startup-fair-co-hosted-by-kita-and-kdb-302810061.html,PRNewswire,2026-06-26T13:00:00Z,"SEOUL, South Korea, June 26, 2026 /PRNewswire/ -- The Korea International Trade Association (KITA) and Korea Development Bank (KDB) successfully wrapped up NextRise 2026, Seoul, Asia's leading startup fair, at COEX in Samseong-dong, Seoul, after a two-day run…",True,2026-06-28T01:52:25.304081
qpiai-quantum 0.1.35,https://pypi.org/project/qpiai-quantum/0.1.35/,Pypi.org,2026-06-26T12:44:53Z,A comprehensive Python-based quantum computing framework providing modular implementations of quantum algorithms and optimization solvers,True,2026-06-28T01:52:25.304082
CDT Highlights Sarborg's Application of Quantum Computing to Solid-Form Development,https://www.globenewswire.com/news-release/2026/06/26/3318210/0/en/CDT-Highlights-Sarborg-s-Application-of-Quantum-Computing-to-Solid-Form-Development.html,GlobeNewswire,2026-06-26T12:30:00Z,CDT Highlights Sarborg's Application of Quantum Computing to Solid-Form Development...,True,2026-06-28T01:52:25.304084
"Word of wisdom by Werner Heisenberg: ""Not only is the Universe stranger than we think, it is stranger than we can..."" - What did the quantum physics pioneer and Nobel Prize winner really mean? His famous quote reveals a powerful truth about knowledge and human curiosity",https://economictimes.indiatimes.com/news/international/us/word-of-wisdom-by-werner-heisenberg-not-only-is-the-universe-stranger-than-we-think-it-is-stranger-than-we-can-what-did-the-quantum-physics-pioneer-and-nobel-prize-winner-really-mean-his-famous-quote-reveals-a-powerful-truth-about-knowledge-and-human-curiosity/articleshow/132015131.cms,The Times of India,2026-06-26T12:13:47Z,"Word of wisdom by the quantum physics pioneer continues to inspire scientists, thinkers, and curious minds decades later. The quote is often misunderstood as saying humans can never understand reality. That is not its central message. Instead, Heisenberg high…",True,2026-06-28T01:52:25.304085
qpiai-quantum added to PyPI,https://pypi.org/project/qpiai-quantum/,Pypi.org,2026-06-26T12:00:53Z,A comprehensive Python-based quantum computing framework providing modular implementations of quantum algorithms and optimization solvers,True,2026-06-28T01:52:25.304086
qpiai-quantum 0.1.34,https://pypi.org/project/qpiai-quantum/0.1.34/,Pypi.org,2026-06-26T12:00:53Z,A comprehensive Python-based quantum computing framework providing modular implementations of quantum algorithms and optimization solvers,True,2026-06-28T01:52:25.304087
"Tradr to Launch Leveraged ETFs on CIEN, QNT, RMBS, TSEM & TTMI",https://www.prnewswire.com/news-releases/tradr-to-launch-leveraged-etfs-on-cien-qnt-rmbs-tsem--ttmi-302811176.html,PRNewswire,2026-06-26T12:00:00Z,"Three semi stocks, a networking stalwart and a quantum computing name set to receive the Tradr treatment NEW YORK, June 26, 2026 /PRNewswire/ -- Tradr ETFs, a provider of ETFs designed for sophisticated investors and professional traders, announced that it ex…",True,2026-06-28T01:52:25.304089
IBM: il quantum computing entra nellindustria con il supercalcolo ibrido,https://edge9.hwupgrade.it/news/innovazione/ibm-il-quantum-computing-entra-nell-industria-con-il-supercalcolo-ibrido_155391.html,Hwupgrade.it,2026-06-26T10:33:49Z,"IBM punta sul quantum-centric supercomputing: CPU, GPU e QPU collaborano per affrontare problemi di simulazione e ottimizzazione in industria, energia e logistica. Mentre il calcolo quantistico evolve, la crittografia post-quantum diventa una priorità per le …",True,2026-06-28T01:52:25.304090
Can video games help us better understand quantum mechanics?,https://www.newscientist.com/article/2532015-can-video-games-help-us-better-understand-quantum-mechanics/,New Scientist,2026-06-26T09:00:02Z,The world of quantum video games is vast – there are hundreds that are either inspired by quantum mechanics or use quantum computers in their development. Columnist Karmela Padavic-Callaghan explores how these could change our understanding of quantum physics…,True,2026-06-28T01:52:25.304091
Analysis-Dollar rides into second half of 2026 on a ‘winner takes it all’ wave,https://www.regionalmedianews.com/news/national/business/analysis-dollar-rides-into-second-half-of-2026-on-a-winner-takes-it-all-wave/,Regionalmedianews.com,2026-06-26T08:41:39Z,"By Amanda Cooper, Dhara Ranasinghe and Saqib Iqbal Ahmed LONDON/NEW YORK, June 26 (Reuters) – The dollar heads into the second half of 2026 on a high, thanks to bets for higher U.S. interest rates and an unquenchable thirst for U.S. assets from investors chas…",True,2026-06-28T01:52:25.304093
US dollar heads into second half as world’s top-performing major currency,https://economictimes.indiatimes.com/markets/forex/forex-news/us-dollar-heads-into-second-half-as-worlds-top-performing-major-currency/articleshow/132010728.cms,The Times of India,2026-06-26T08:40:48Z,"The US dollar is set to enter the second half of 2026 on a strong footing, supported by higher interest rates, resilient economic growth and sustained investor demand for US assets. Despite easing inflation concerns and geopolitical relief, expectations of fu…",True,2026-06-28T01:52:25.304094
Microsoft e il chip quantistico: Nature mette in dubbio le promesse,https://www.ilsoftware.it/microsoft-majorana-sotto-accusa-bug-python-quantum-computing/,Ilsoftware.it,2026-06-26T08:14:27Z,"Una critica peer reviewed su Nature contesta le prove alla base di Majorana 1. Microsoft respinge le accuse, ma il caso riapre il dibattito su dati, software e reale maturità dei qubit topologici.",True,2026-06-28T01:52:25.304095
"NextRise 2026, Seoul Successfully Wraps Up as Asia's Leading Startup Fair Co-hosted by KITA and KDB",https://www.prnewswire.com/news-releases/nextrise-2026-seoul-successfully-wraps-up-as-asias-leading-startup-fair-co-hosted-by-kita-and-kdb-302810103.html,PRNewswire,2026-06-26T08:00:00Z,"SEOUL, South Korea, June 26, 2026 /PRNewswire/ -- The Korea International Trade Association (KITA) and Korea Development Bank (KDB) successfully wrapped up NextRise 2026, Seoul, Asia's leading startup fair, at COEX in Samseong-dong, Seoul, after a two-day run…",True,2026-06-28T01:52:25.304097
ZeroTier Quantum RC2 brings post-quantum security closer to general availability,https://www.helpnetsecurity.com/2026/06/26/zerotier-quantum-rc2/,Help Net Security,2026-06-26T07:34:57Z,"ZeroTier has announced the release candidate 2 (RC2) for ZeroTier Quantum, its end-to-end quantum-secure networking platform. This milestone marks the final testing phase, positioning the platform one step away from general availability (GA). ZeroTier Quantum…",True,2026-06-28T01:52:25.304099
Inside quantum computing's record-setting investment run,https://biztoc.com/x/cce2541a2d3d9f38,Biztoc.com,2026-06-26T07:24:30Z,"Quantum computing used to be defined by physics laboratories and theoretical debates. Increasingly, it's defined by how quickly engineers solve the reliability problem at the heart of the technology, and investment capital is following every breakthrough.
Ven…",True,2026-06-28T01:52:25.304100
"[Latest] Global In Silico Clinical Trials Market Size/Share Worth USD 8.94 Billion by 2035 at a 15.2% CAGR: Healthcare Foresights (Analysis, Outlook, Leaders, Report, Trends, Forecast, Segmentation, Growth Rate, Value, SWOT Analysis)",https://www.globenewswire.com/news-release/2026/06/26/3318041/0/en/Latest-Global-In-Silico-Clinical-Trials-Market-Size-Share-Worth-USD-8-94-Billion-by-2035-at-a-15-2-CAGR-Healthcare-Foresights-Analysis-Outlook-Leaders-Report-Trends-Forecast-Segmen.html,GlobeNewswire,2026-06-26T06:30:00Z,"[220+ Pages Latest Report] According to a market research study published by Healthcare Foresights, the demand analysis of Global In Silico Clinical Trials Market size & share revenue was valued at approximately USD 1.84 Billion in 2025 and is expected to rea…",True,2026-06-28T01:52:25.304101
"calesthio/OpenMontage: World's first open-source, agentic video production system. 12 pipelines, 52 tools, 500+ agent skills. Turn your AI coding assistant into a full video production studio.",https://github.com/calesthio/OpenMontage,Github.com,2026-06-26T05:47:01Z,"Turn your AI coding assistant into a full video production studio. Describe what you want in plain language — your agent handles research, scripting, asset generation, editing, and final composition.

Important distinction: OpenMontage can make image-based vi…",True,2026-06-28T01:52:25.304103
US Dollar rides into second half of 2026 on a ‘winner takes it all’ wave,https://www.thehindubusinessline.com/markets/forex/us-dollar-rides-into-second-half-of-2026-on-a-winner-takes-it-all-wave/article71149249.ece,BusinessLine,2026-06-26T04:35:40Z,"The dollar heads into the second half of 2026 on a high, thanks to bets for higher US interest rates ‌and an unquenchable thirst for U.S. assets from investors chasing the “American exceptionalism” that may spell more pain for ​other currencies.",True,2026-06-28T01:52:25.304104
qpi-client 0.0.32,https://pypi.org/project/qpi-client/0.0.32/,Pypi.org,2026-06-26T03:10:45Z,Python client SDK for the QPI quantum computing platform,True,2026-06-28T01:52:25.304105
qpi-client 0.0.31,https://pypi.org/project/qpi-client/0.0.31/,Pypi.org,2026-06-26T03:00:48Z,Python client SDK for the QPI quantum computing platform,True,2026-06-28T01:52:25.304107
Broadcom Just Quietly Became OpenAI’s Preferred Choice for AI Inference. Here’s What That Means for AVGO Stock.,https://www.barchart.com/story/news/3004748/broadcom-just-quietly-became-openais-preferred-choice-for-ai-inference-heres-what-that-means-for-avgo-stock,Barchart.com,2026-06-26T18:51:20Z,"The company’s ""Jalapeno"" chip is a positive sign for investors as the AI-inference race heats up.",False,2026-06-28T01:52:25.568260
Elon Musk agrees with Tim Cook: The memory shortage is unprecedented,https://www.businessinsider.com/elon-musk-tim-cook-memory-shortage-chips-demand-rising-prices-2026-6#article,Business Insider,2026-06-26T17:14:07Z,"Elon Musk said soaring memory costs are the ""biggest price jump in anything I've ever seen"" and that the solution is ""MUCH higher production.""",True,2026-06-28T01:52:25.568270
Rhino 3D SubD – Product Design,https://cgpersia.com/2026/06/rhino-3d-subd-product-design-204021.html,Cgpersia.com,2026-06-26T17:02:48Z,"Duration 2h 10m  MP4 Title: Rhino 3D SubD – Product Design Info: What you’ll learn Understanding SubD Modeling including Basic principles of subdivision surfaces Interface and Tools like SubD-specific toolbars and commands, Navigation in SubD modeling mode, C…",True,2026-06-28T01:52:25.568273
"Material World: Bio-Based Inputs Replace Fossil Fuels and Animal Leather, While Brrr Combines Moisture Management with Cooling Tech",http://wwd.com/sourcing-journal/sustainability/material-world-bio-based-inputs-leesa-patrick-mcdowell-nativa-textilegenesis-lycra-1239034627/,WWD,2026-06-26T16:13:37Z,"From luxury fashion to mattress foam, brands made swaps for plant-based inputs.",True,2026-06-28T01:52:25.568275
The AI Boom's Biggest Bottleneck Is Creating Billion-Dollar Opportunities,https://apnews.com/press-release/pr-newswire/press-release-7cd970453a5d9cec9079e57c3fae688e,Associated Press,2026-06-26T15:50:01Z,"FN Media Group Presents Oilprice.com Market Commentary NEW YORK, June 26, 2026 /PRNewswire/ -- Artificial intelligence is creating a new class of infrastructure giants virtually overnight, and one innovative Bitcoin miner that made an early leap into the glob…",True,2026-06-28T01:52:25.568277
Critical minerals and dependence on China,https://www.thehindubusinessline.com/opinion/critical-minerals-and-dependence-on-china/article71151477.ece,BusinessLine,2026-06-26T15:23:47Z,Reducing dependence on China through ‘friend shoring’ easier said than done. Sheer economics dictates otherwise,True,2026-06-28T01:52:25.568278
"Apple’s A20 Pro With Newer Packaging On iPhone 18 Pro Logic Board Allegedly Leaked, Showing Bigger NPU But No Change To Package Size Compared To A19 Pro",https://wccftech.com/a20-pro-packaging-with-bigger-npu-shown-on-iphone-18-pro-motherboard-leak/,Wccftech,2026-06-26T15:03:59Z,"A first look at the iPhone 18 Pro’s logic board shows that the A20 Pro has adopted the new WMCM (Wafer-Level Multi-Chip Module) packaging, with Apple gradually shifting away from the PoP (Package-on-Package) technology used for the A19 Pro. We also see that A…",True,2026-06-28T01:52:25.568280
"AMD’s EPYC Venice To Outpace NVIDIA’s Vera CPUs With 6.75M Units by 2027, Morgan Stanley Says, as Zen 6 Eclipses a 5.75M Rival",https://biztoc.com/x/3f8d1f8830abbaeb,Biztoc.com,2026-06-26T14:42:49Z,"NVIDIA is going to retain its top position as TSMC's biggest customer in 2027, but AMD EPYC Venice could outpace its Vera CPUs.
TSMC Sees Growing 2.5D Advanced Packaging Demand As CPUs Heat Up The Agentic AI Race - NVIDIA Tops The Customer List While AMD EPYC…",True,2026-06-28T01:52:25.568281
