title,url,source,published_at,snippet,link_verified,fetch_timestamp
Nvidia與Corning新夥伴關係推動AI基礎設施建設，Jensen Huang稱將振興美國製造業,https://www.techradar.com/pro/were-going-through-the-single-largest-infrastructure-buildout-in-human-history-jensen-huang-says-new-nvidia-ai-partnership-will-revitalize-american-manufacturing,TechRadar,2026-05-08T17:25:00Z,據TechRadar報導（2026年5月8日），Nvidia執行長Jensen Huang宣布與Corning建立新夥伴關係，旨在支持美國AI產業基礎設施建設。Huang表示此舉為「人類歷史上最大規模的基礎設施擴建」，將對美國先進製造業發展帶來重大推動。該合作預期加強美國在AI晶片製造生態系統的競爭力。,True,2026-05-10T01:26:01.448438
MIT開發無移動部件Silicon Photonics LiDAR晶片，助力自動駕駛應用,https://www.donanimhaber.com/otonom-araclar-icin-yeni-lidar-cipi-hareketli-parca-yok--205431,Donanimhaber.com,2026-05-08T17:15:00Z,據Donanimhaber報導（2026年5月8日），MIT研究人員開發了創新的Silicon Photonics LiDAR晶片，採用無移動部件設計同時提供更寬視場角。新型晶片利用光子學技術實現更小型化與更高精度的LiDAR系統，有望推動自動駕駛、感測器等應用的發展。該技術突破為下一代固態LiDAR解決方案奠定基礎。,True,2026-05-10T01:26:01.448450
yieldWerx與WATS合作整合PCB測試與晶片製造數據，優化產品生命週期管理,https://www.prnewswire.com/news-releases/yieldwerx-and-wats-partner-to-bridge-pcb-test-with-chip-level-manufacturing-data-302766373.html,PRNewswire,2026-05-08T12:34:00Z,據PRNewswire報導（2026年5月8日），yieldWerx與WATS宣布建立合作夥伴關係，整合PCB組裝（PCBA）測試數據與晶片級製造資訊。該合作將連結In-Circuit Test與Functional Test結果，打破板級與半導體測試數據分析的隔閡，提升產品生命週期中的數據關聯性與製程優化能力。,True,2026-05-10T01:26:01.448452
MACOM公布2026財年Q2財報，營收2.89億美元，調整後每股盈利1.09美元,https://www.marketbeat.com/instant-alerts/macom-technology-solutions-q2-earnings-call-highlights-2026-05-08/?utm_source=yahoofinance&amp;utm_medium=yahoofinance,MarketBeat,2026-05-08T09:09:49Z,據MarketBeat報導（2026年5月8日），MACOM Technology Solutions（NASDAQ:MTSI）公布2026財年第二季度財務成績。公司實現營收2.89億美元，調整後每股稀釋盈利達1.09美元，展現穩健的營運表現。此結果反映公司在半導體與RF/微波元件市場的持續成長動能。,True,2026-05-10T01:26:01.448454
Agent AI成為關鍵系統決策標準框架，推動產業轉型升級,https://www.forbes.com/sites/chuckbrooks/2026/05/08/agentic-ai-navigating-the-evolving-frontier/,Forbes,2026-05-09T00:08:59Z,據Forbes報導（2026年5月9日），Agent AI逐漸確立為關鍵系統中的標準決策框架。這一趨勢反映了AI技術在自主決策與系統優化領域的深化應用，預期將在金融、製造、能源等產業帶來變革。Agent AI的普及標誌著AI應用從輔助工具進化為主動決策系統的重要轉折。,True,2026-05-10T01:26:01.797210
比爾蓋茲基金會資助新創利用細菌技術對抗營養不良問題,https://www.forbes.com/sites/the-prototype/2026/05/08/the-gates-foundation-is-funding-a-startups-plan-to-fight-malnutrition-with-bacteria/,Forbes,2026-05-08T23:00:28Z,據Forbes報導（2026年5月8日），比爾蓋茲基金會（Bill & Melinda Gates Foundation）宣布資助一家新創企業開發Synthetic Microbiome技術治療營養不良與相關疾病。該項目展現生物技術在全球健康領域的創新應用，同時涵蓋海平面上升預測與AI科研工具等多項前沿課題。,True,2026-05-10T01:26:01.797219
Honeywell量子計算子公司Quantinuum提交美國IPO申請，啟動上市程序,https://www.channelnewsasia.com/business/honeywells-quantinuum-moves-closer-public-markets-us-ipo-filing-6110451,CNA,2026-05-08T20:16:27Z,據CNA報導（2026年5月8日），Honeywell旗下量子計算公司Quantinuum正式向美國證券交易委員會（SEC）提交Form S-1註冊聲明，啟動首次公開募股（IPO）程序。該公司總部位於科羅拉多州布魯姆菲爾德，擁有全棧量子計算解決方案，此IPO將強化其在量子計算產業的市場地位。JPMorgan擔任承銷商。,True,2026-05-10T01:26:01.797220
Honeywell旗下Quantinuum提交IPO註冊聲明，推進上市時程,https://www.channelnewsasia.com/business/honeywells-quantinuum-makes-us-ipo-filing-public-6110451,CNA,2026-05-08T20:16:27Z,據CNA報導（2026年5月8日），Honeywell宣布其全棧量子計算子公司Quantinuum已向美國證券交易委員會（SEC）公開提交IPO申請。Quantinuum計畫在此次募股中發行新股，標誌著該公司向公開市場上市邁進新階段。該舉措反映量子計算產業的成熟度提升與資本市場的投資機會增長。,True,2026-05-10T01:26:01.797222
Honeywell宣布Quantinuum提交IPO註冊聲明，加速量子計算企業上市,https://www.prnewswire.com/news-releases/honeywell-announces-quantinuums-filing-of-registration-statement-for-proposed-initial-public-offering-302767312.html,PRNewswire,2026-05-08T20:11:00Z,據PRNewswire報導（2026年5月8日），Honeywell正式宣布其全棧量子計算公司Quantinuum向美國證券交易委員會提交Form S-1註冊聲明。Quantinuum作為業界領先的量子計算解決方案供應商，此IPO舉措象徵量子計算技術從研發階段進入商業化與資本化階段，將進一步推動量子計算產業生態發展。,True,2026-05-10T01:26:01.797223
Zcash開發量子耐受錢包與Visa級吞吐量技術，ZEC月漲幅達75%,https://cryptobriefing.com/zcash-quantum-recoverable-wallets-launch/,Crypto Briefing,2026-05-08T16:34:08Z,據Crypto Briefing報導（2026年5月8日），Zcash正推進量子耐受（Quantum-Proof）錢包與高吞吐量擴展技術開發，目標達成Visa級別交易處理能力。該舉措將隱私保護與可擴展性整合，有望重新定義加密貨幣在隱私與交易效率領域的產業標準。ZEC代幣月度漲幅達75%，反映市場對該技術進展的認可。,True,2026-05-10T01:26:01.797225
