title,url,source,published_at,snippet,link_verified,fetch_timestamp
Marvell Technologies 業績成長與創新驅動股價上漲，AMD 入股加持,https://www.barchart.com/story/news/1964267/robust-earnings-growth-and-innovation-will-help-the-marvell-stock-uptrend-keep-going,Barchart.com,2026-05-15T19:34:54Z,據 Barchart.com 報導（2026年5月15日），AMD 宣布對 Marvell Technologies 持股。分析認為，Marvell 憑藉強勁的財務績效與持續創新能力，將推動股價上漲趨勢持續延伸。該公司在高效能晶片設計領域的市場地位，以及與 AMD 的戰略合作關係，強化了投資者信心。,False,2026-05-17T01:30:53.970164
POET 股價數日翻倍，反彈能否持續？,https://www.trefis.com/articles/599515/poet-stock-doubled-in-days-can-the-rally-last/2026-05-15,Trefis,2026-05-15T11:01:57Z,Trefis 於2026年5月15日發表分析指出，POET Technologies 的股價近日大幅上漲，但公司季度營收僅 50.3 萬美元，市值卻近 30 億美元，估值與基本面存在巨大落差。該估值泡沫能否維持，取決於公司後續業務能否實質成長。,True,2026-05-17T01:30:53.970175
中國 AI 光學企業家身家翻倍，謀劃香港二次上市,https://www.forbes.com/sites/zinnialee/2026/05/15/chinese-ai-optics-billionaire-eyes-dual-listing-in-hong-kong-after-340-stock-rally/,Forbes,2026-05-15T07:32:26Z,Forbes 報導（2026年5月15日），RoboTechnik Intelligent Technology 創辦人戴俊的身家已達 24 億美元。該公司深圳上市股票過去一年上漲 340%，現正籌劃在香港進行雙重上市。這反映了全球資本對中國 AI 光學技術企業的高度重視與投資熱情。,True,2026-05-17T01:30:53.970177
台積電 COUPE 與 CoWoS 整合布局，張曉強：COUPE 未來知名度將與 CoWoS 相當,https://finance.technews.tw/2026/05/15/tsmcs-integrated-strategy-of-coupe-and-cowos-puts-it-at-a-significant-disadvantage-against-competitors/,Technews.tw,2026-05-15T04:15:01Z,Technews.tw 報導（2026年5月15日），台積電高管張曉強表示，COUPE 與 CoWoS 的整合戰略將強力壓制競爭對手。隨著 AI 資料中心需求激增，晶片「運算效能」與「資料傳輸速度」成為關鍵決勝因素。台積電通過先進系統級封裝技術解決功耗、散熱與傳輸延遲挑戰，鞏固領先地位。,False,2026-05-17T01:30:53.970179
bleu-js 1.5.15：先進人工智慧與量子運算框架版本更新,https://pypi.org/project/bleu-js/1.5.15/,Pypi.org,2026-05-16T00:28:54Z,PyPI.org 於2026年5月16日發布 bleu-js 1.5.15 版本。該開源軟體框架整合 AI 與 Quantum Computing 功能，為開發者提供先進的運算工具。版本更新進一步強化了框架的性能與相容性，推動量子計算技術在商業應用中的落地。,True,2026-05-17T01:30:54.418817
cirq-google 1.7.0.dev20260515224244：Google 量子運算服務工具新版發布,https://pypi.org/project/cirq-google/1.7.0.dev20260515224244/,Pypi.org,2026-05-15T22:54:53Z,PyPI.org 發布 cirq-google 1.7.0.dev 開發版本（2026年5月15日）。Cirq 模組為開發者提供 Google Quantum Computing Service 的工具與存取介面。此版本更新持續優化量子運算程式開發與執行效率，加速量子應用生態系統建設。,True,2026-05-17T01:30:54.418828
cirq-google 1.7.0.dev20260515190422：Google 量子運算模組開發版本更新,https://pypi.org/project/cirq-google/1.7.0.dev20260515190422/,Pypi.org,2026-05-15T19:13:26Z,PyPI.org 於2026年5月15日發布 cirq-google 1.7.0.dev 版本。該模組整合 Google Quantum Computing Service 的核心工具與應用介面。開發版本的持續迭代反映谷歌在量子計算軟體生態中的持續投入與技術進展。,True,2026-05-17T01:30:54.418830
POET 股價因 Lumilens 5 億美元合約飆升，財務基本面仍需強化,https://www.barchart.com/story/news/1962771/poet-stock-jumped-on-500-million-deal-with-lumilens-its-financials-have-a-long-way-to-go,Barchart.com,2026-05-15T18:06:55Z,Barchart.com 於2026年5月15日報導，POET Technologies 因潛在的 Lumilens 5 億美元合約消息股價飆升。然而公司的財務基本面仍存在明顯弱點，包括營收規模、毛利率等關鍵指標尚未達到機構投資者標準。該合約能否轉化為實質營收增長仍需觀察。,False,2026-05-17T01:30:54.418831
量子運算股震盪下跌：IonQ、Rigetti、D-Wave 等跌幅 6%-9%,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_367f8e70-b2e7-4867-b125-cf436c1cc135,Yahoo Entertainment,2026-05-15T17:52:03Z,Yahoo Entertainment 於2026年5月15日報導，量子運算產業股票集體下跌。IonQ、Rigetti Computing、D-Wave Systems 及 Quantum Computing Inc. 等領先廠商股價跌幅在 6%-9% 區間。此跌幅反映市場對量子運算產業商業化進展與獲利能力的疑慮。,False,2026-05-17T01:30:54.418833
bloqade-lanes 0.9.1：中性原子量子運算框架組件版本發布,https://pypi.org/project/bloqade-lanes/0.9.1/,Pypi.org,2026-05-15T17:51:39Z,PyPI.org 於2026年5月15日發布 bloqade-lanes 0.9.1 版本。該軟體包提供 Bloqade 量子運算框架中基於 Lane 結構的組件定義與操作工具，支援中性原子（Neutral Atom）量子運算架構。版本更新優化了量子電路設計與執行效率。,True,2026-05-17T01:30:54.418834
