title,url,source,published_at,snippet,link_verified,fetch_timestamp
"Silicon photonics boom could push InP supply-demand gap above 70%, triggering race for strategic optical resources",https://www.digitimes.com/news/a20260909PD222/photonics-inp-silicon-transmission-communications.html,Digitimes,2026-09-09T23:54:24Z,"As AI drives the transition toward high-speed transmission technologies such as 800G and 1.6T, silicon photonics has become increasingly mainstream in high-speed optical communications, attracting investment from major industry players.",True,2026-09-11T01:29:15.230837
"The US government is betting $300 million that quantum computing's real problem is manufacturing, not software",https://www.techspot.com/news/113784-us-government-betting-300-million-quantum-computing-real.html,TechSpot,2026-09-09T20:53:00Z,"The awards are aimed at practical engineering work rather than quantum software. The companies are focused on building and manufacturing the components needed for larger, more reliable quantum systems, including processors, cryogenic equipment, semiconductor …",True,2026-09-11T01:29:15.230847
Top 5 Stocks Poised to Profit From the CHIPS Quantum Incentive Wave,https://247wallst.com/investing/2026/09/09/top-5-stocks-poised-to-profit-from-the-chips-quantum-incentive-wave/,24/7 Wall St.,2026-09-09T15:05:13Z,"Washington just handed out $2 billion in quantum manufacturing incentives, and the money landed in some very unexpected places. Five stocks are quietly posit...",True,2026-09-11T01:29:15.230850
Tradr’s New AXTQ Pays Double When AXT Falls. The Catch Is the Word Daily,https://247wallst.com/investing/etf/2026/09/09/tradrs-new-axtq-pays-double-when-axt-falls-the-catch-is-the-word-daily-2/,24/7 Wall St.,2026-09-09T14:45:21Z,"Tradr just launched a fund that doubles your gains every time AXT drops, but one small word buried in its name changes everything about whether that promise...",True,2026-09-11T01:29:15.230852
Tradr’s New AXTQ Pays Double When AXT Falls. The Catch Is the Word Daily,https://247wallst.com/investing/etf/2026/09/09/tradrs-new-axtq-pays-double-when-axt-falls-the-catch-is-the-word-daily/,24/7 Wall St.,2026-09-09T13:59:59Z,"Tradr just launched a leveraged ETF designed to double your gains every time AXT drops, but one small word buried in the fund's name changes everything about...",True,2026-09-11T01:29:15.230854
"VIAVI to Showcase End-to-End Data Center Testing Portfolio Enabling Scale-Up, Scale-Out and Scale-Across to 1.6T and Beyond at ECOC 2026",https://www.prnewswire.com/news-releases/viavi-to-showcase-end-to-end-data-center-testing-portfolio-enabling-scale-up-scale-out-and-scale-across-to-1-6t-and-beyond-at-ecoc-2026--302870209.html,PRNewswire,2026-09-09T10:30:00Z,"Demonstrations to include L0-3 and AI fabric validation, CPO and Silicon Photonics testing, quantum and hybrid network evaluation, and fiber inspection, cleaning and monitoring solutions CHANDLER, Ariz., Sept. 9, 2026 /PRNewswire/ -- VIAVI Solutions Inc. (VIA…",True,2026-09-11T01:29:15.230855
富士通と中性原子型量子コンピュータを手掛けるYaqumo、量子コンピュータの実利用の加速に向け、実機による量子計算アーキテクチャや基本ソフトウェアの検証を開始,https://prtimes.jp/main/html/rd/p/000000605.000093942.html,Prtimes.jp,2026-09-10T01:03:22Z,"[富士通株式会社]
富士通株式会社（以下、富士通）（注1）と株式会社Yaqumo（ヤクモ）（以下、Yaqumo）（注2）は、量子コンピュータの実利用の加速に向け、新たな量子計算アーキテクチャや統一された開発・運用管理用のツール群の...",True,2026-09-11T01:29:15.595214
Stock Is Down Today,https://biztoc.com/x/b79703bdacf54aab,Biztoc.com,2026-09-10T00:31:35Z,"What Happened?
Shares of quantum computing company IonQ (NYSE:IONQ) fell 4.4% in the afternoon session after Mizuho Securities analyst Vijay Rakesh lowered his price target on the stock to $52 from $61 while maintaining a Buy rating following the company's An…",True,2026-09-11T01:29:15.595223
Strong coupling between RF photons and plasmons of electrons on liquid helium,https://www.nature.com/articles/s41467-026-77527-8.pdf,Nature.com,2026-09-10T00:00:00Z,"Strong plasmon-photon coupling enables applications in plasmonics quantum technologies, yet dissipation is still a strong limitation. Here, the authors demonstrate a hybrid electron-on-Helium system where plasmons are strongly coupled to photons within an LC …",True,2026-09-11T01:29:15.595225
NVIDIA Expands AI Infrastructure Capacity in Partnership With Australia’s Data Center Ecosystem,https://nvidianews.nvidia.com/news/nvidia-expands-ai-infrastructure-capacity-in-partnership-with-australias-data-center-ecosystem,Nvidia.com,2026-09-10T00:00:00Z,"NVIDIA today announced that it is collaborating with a growing ecosystem of Australian NVIDIA Cloud Partners (NCPs) and AI infrastructure partners to expand land, power and shell capacity designed to host multiple generations of NVIDIA DSX™ AI factories, supp…",True,2026-09-11T01:29:15.595227
"Quantum, Crypto and AI Are Repricing the Enterprise Cybersecurity Budget",https://www.pymnts.com/cybersecurity/2026/quantum-crypto-and-ai-are-repricing-the-enterprise-cybersecurity-budget/,pymnts.com,2026-09-09T23:23:53Z,"The bitterest pill to swallow for many mid-market CFOs is not that their cybersecurity budget is growing. It is that some of what they already spend has stopped making economic sense. Artificial intelligence, quantum computing and blockchain-based finance are…",True,2026-09-11T01:29:15.595228
"Quantum navigation set to replace GPS as Q-CTRL, US Department of War, and Saab achieve separate successful trials within weeks",https://www.techradar.com/pro/quantum-navigation-set-to-replace-gps-as-q-ctrl-us-department-of-war-and-saab-achieve-separate-successful-trials-within-weeks,TechRadar,2026-09-09T20:30:00Z,"Three separate trials in America, Australia, and Britain show quantum systems can support navigation and timing when GPS signals become unreliable.",True,2026-09-11T01:29:15.595231
IonQ CEO on quantum computing growth,https://biztoc.com/x/a9bb51f71ecd0f36,Biztoc.com,2026-09-09T20:23:20Z,IonQ CEO Niccolo de Masi sits down with CNBC's Morgan Brennan. Here's what he said about making quantum computers mass ...,True,2026-09-11T01:29:15.595233
Factoring RSA 260,https://cognition.com/blog/factoring-rsa-260,Cognition.com,2026-09-09T20:16:08Z,"How Devin and a Cognition researcher built the world’s highest-performance GPU lattice siever, to make factoring numbers 10x cheaper than the previous state of the art",True,2026-09-11T01:29:15.595234
"Thomas Przybylowski: Securities Plaintiffs' Bar Retools as AI, Tariff and Private Credit Lawsuits Surge in 2026",https://www.prnewswire.com/news-releases/thomas-przybylowski-securities-plaintiffs-bar-retools-as-ai-tariff-and-private-credit-lawsuits-surge-in-2026-302874237.html,PRNewswire,2026-09-09T20:00:00Z,"The New York and New Jersey litigation attorney says a quiet year in securities filings concealed a shift toward new legal theories now driving a wave of 2026 case activity, plus one regulatory fight that could reshape the class-action mechanism itself. NEW Y…",True,2026-09-11T01:29:15.595237
"Global Fintech Fest 2026: Agentic AI, tokenisation and quantum—how these 3 technologies could change how you invest",https://www.livemint.com/money/personal-finance/global-fintech-fest-2026-agentic-ai-tokenisation-and-quantum-how-these-3-technologies-could-change-how-you-invest-11788976610672.html,Livemint,2026-09-09T19:15:25Z,"At the Global Fintech Fest 2026, agentic AI, tokenisation and quantum are the key themes of the event. These technologies could change how investors manage portfolios, access assets and assess risk over the next decade. Here’s what it means for investors.&nbs…",True,2026-09-11T01:29:15.595238
prism-engine added to PyPI,https://pypi.org/project/prism-engine/,Pypi.org,2026-09-09T17:58:04Z,"Prism Compute Engine — speculative-redundant-compute elimination for ML workloads. Detect, observe, and reclaim wasted compute.",True,2026-09-11T01:29:15.595240
"Quantum Stocks Fall as Rate-Hike Odds Climb: IonQ Sinks 4%, Rigetti and D-Wave Pull Back",https://biztoc.com/x/c93a41801c9d9167,Biztoc.com,2026-09-09T17:12:54Z,"The post Quantum Stocks Fall as Rate-Hike Odds Climb: IonQ Sinks 4%, Rigetti and D-Wave Pull Back appeared first on 24/7 Wall St..
Quantum computing stocks are pulling back midday Wednesday as odds of another Federal Reserve rate move climb. IonQ (NYSE:IONQ) …",True,2026-09-11T01:29:15.595241
"Quantum Stocks Fall as Rate-Hike Odds Climb: IonQ Sinks 4%, Rigetti and D-Wave Pull Back",https://247wallst.com/investing/2026/09/09/quantum-stocks-fall-as-rate-hike-odds-climb-ionq-sinks-4-rigetti-and-d-wave-pull-back/,24/7 Wall St.,2026-09-09T16:58:35Z,"Quantum computing stocks are pulling back midday Wednesday as odds of another Federal Reserve rate move climb. IonQ (NYSE:IONQ) stock is leading the drop, do...",True,2026-09-11T01:29:15.595242
"While Bitcoin Devs Debate Next Moves, IonQ Unveils Superion 256 Quantum Computer",https://decrypt.co/377737/bitcoin-debate-ionq-quantum-computer,Decrypt,2026-09-09T16:46:05Z,The company has built its first chips and begun testing prototypes as it seeks to manufacture quantum computers in larger quantities.,True,2026-09-11T01:29:15.595244
tensorcircuit-nightly 1.9.1.dev20260909,https://pypi.org/project/tensorcircuit-nightly/1.9.1.dev20260909/,Pypi.org,2026-09-09T16:20:59Z,High performance unified quantum computing framework for the NISQ era,True,2026-09-11T01:29:15.595245
Quantum Computing Firms Score $100M Each From US,https://biztoc.com/x/6955db6556bea1cc,Biztoc.com,2026-09-09T15:57:30Z,"Quantum computing just pulled in a major cash infusion from Washington. D-Wave Quantum, Rigetti Computing, and Quantinuum have each locked in $100 million in CHIPS and Science Act funding, with the Commerce Department taking a small, non-controlling equity st…",True,2026-09-11T01:29:15.595246
Show HN: Intro-level book about quantum computing theory/hardware/applications,https://quantumcomputingfortheconfused.com/,Quantumcomputingfortheconfused.com,2026-09-09T15:49:37Z,"Hi HN - If you're anything like me, you've seen the occasional quantum computing posts here and skimmed through them, hoping that the comments would explain the significance (or lack thereof) of the results in question. I got to the point where I just wanted …",True,2026-09-11T01:29:15.595248
EIP-8288 introduces frame type for post-quantum signatures and STARK aggregation,https://cryptobriefing.com/eip-8288-recursive-stark-mempools-ethereum/,Crypto Briefing,2026-09-09T15:43:39Z,"EIP-8288's framework could significantly reduce Ethereum's gas costs and enhance privacy, making post-quantum security economically viable.
The post EIP-8288 introduces frame type for post-quantum signatures and STARK aggregation appeared first on Crypto Brie…",True,2026-09-11T01:29:15.595249
moonlab 1.2.1,https://pypi.org/project/moonlab/1.2.1/,Pypi.org,2026-09-09T14:30:40Z,High-performance quantum computing simulator with GPU acceleration,True,2026-09-11T01:29:15.595252
"RBI Deputy Governor Rohit Jain flags speed, concentration and opacity as fintech risks; says technology must serve customers",https://economictimes.indiatimes.com/industry/banking/finance/rbi-deputy-governor-rohit-jain-flags-speed-concentration-and-opacity-as-fintech-risks-says-technology-must-serve-customers/articleshow/133972688.cms,The Times of India,2026-09-09T14:23:52Z,"RBI Deputy Governor Rohit Jain warned financial institutions and fintech firms that rapid adoption of emerging technologies brings risks around speed, concentration and opacity. He said institutions must ensure technology works fairly, reliably and safely for…",True,2026-09-11T01:29:15.595253
"RBI Deputy Governor Rohit Jain flags speed, concentration and opacity as fintech risks; says technology must serve customers",https://economictimes.indiatimes.com/industry/banking/finance/rbi-deputy-governor-rohit-jain-flags-speed-concentration-and-opacity-as-fintech-risks-says-technology-must-serve-customers/articleshow/133988633.cms,The Times of India,2026-09-09T14:23:52Z,"RBI Deputy Governor Rohit Jain warned financial institutions and fintech firms that rapid adoption of emerging technologies brings risks around speed, concentration and opacity. He said institutions must ensure technology works fairly, reliably and safely for…",True,2026-09-11T01:29:15.595257
