title,url,source,published_at,snippet,link_verified,fetch_timestamp
SEALSQ 公布 Q1 2026 財務指標，重申 FY 2026 營收同比增長 50-100%,https://www.globenewswire.com/news-release/2026/04/08/3270124/0/en/SEALSQ-Reports-Q1-2026-Key-Financial-and-Operational-Metrics-and-Provides-Business-Update.html,GlobeNewswire,2026-04-08T12:40:00Z,據 GlobeNewswire 2026 年 4 月 8 日報導，瑞士企業 SEALSQ 重申全年營收指引，預期同比增長 50% 至 100%。公司業績動能持續向好，展現量子安全密碼技術在半導體及物聯網領域的市場需求持續成長。,True,2026-04-10T01:03:27.310522
RIBER 2025 年營利大幅成長，營收 40.3 百萬歐元,https://www.globenewswire.com/news-release/2026/04/08/3269808/0/en/RIBER-delivers-strong-earnings-growth-in-2025.html,GlobeNewswire,2026-04-08T06:00:00Z,據 GlobeNewswire 2026 年 4 月 8 日報導，分子束磊晶設備廠商 RIBER 2025 年實現強勁獲利成長。營收達 40.3 百萬歐元（同比下降 2%），營業利潤 5.1 百萬歐元（佔營收 13%），淨利潤 5.2 百萬歐元，顯示在先進晶片製造及化合物半導體領域的核心競爭力。,True,2026-04-10T01:03:27.310532
台灣推進量子運算發展，AI 協作成核心戰略,https://www.digitimes.com/news/a20260408PD209/government-taiwan-quantum-computing-nthu-academia-sinica.html,Digitimes,2026-04-09T00:54:20Z,據 Digitimes 2026 年 4 月 9 日報導，台灣政府啟動量子研究補助計畫第二階段，國家高速網路與計算中心（NCHC）將建置 HPQC 異質混合運算系統。該計畫整合 Amazon Braket 等國際量子平台資源，強化台灣在量子-AI 融合運算的技術領先地位。,True,2026-04-10T01:03:27.710197
無序馬賽克超表面實現可擴展功能密度設計,https://www.nature.com/articles/s41467-026-71774-5,Nature.com,2026-04-09T00:00:00Z,據 Nature 2026 年 4 月 9 日報導，研究團隊提出基於工程結構無序性的多功能超表面設計方案。該方法突破傳統光學超表面單一功能限制，透過結構無序工程實現寬頻多功能集成，為光子積體電路及 Silicon Photonics 應用提供創新路徑。,True,2026-04-10T01:03:27.710206
量子液體的組態熵與 Adam-Gibbs 關聯式研究進展,https://www.nature.com/articles/s41467-026-71210-8,Nature.com,2026-04-09T00:00:00Z,據 Nature 2026 年 4 月 9 日報導，研究成功將勢能景觀形式論擴展至量子液體系統。組態熵對液體玻璃化轉變行為的影響機制得到深化理解，為量子材料的動力學與熱力學特性研究奠定基礎，對量子晶片冷卻技術有重要參考價值。,True,2026-04-10T01:03:27.710208
可持續能源收集新方向：光伏與熱電系統創新趨勢,https://pubs.rsc.org/en/content/articlelanding/2026/ra/d6ra01556e,Royal Society of Chemistry,2026-04-08T23:00:00Z,據皇家化學會 2026 年 4 月 8 日發表，該綜述論文系統分析光伏與熱電能量轉換技術的發展方向。涵蓋新型材料設計、轉換效率優化及系統集成等關鍵領域，為半導體功率管理及邊緣運算設備的能源自給提供技術方案參考。,False,2026-04-10T01:03:27.710209
量子傳輸技術突破，實現路徑與現實應用差距仍大,https://www.mentalfloss.com/science/physics/is-teleportation-possible,Mental Floss,2026-04-08T22:00:01Z,據 Mental Floss 2026 年 4 月 8 日報導，科學家已在實驗室驗證量子傳輸原理的可行性。但該技術距離實際應用仍有根本性技術障礙，短期內難以達到科幻作品所描述的人體或大型物體傳輸水準。,True,2026-04-10T01:03:27.710211
XRP 量子時代安全性分析：僅 0.03% 供應量面臨風險,https://zycrypto.com/how-safe-is-xrp-in-the-quantum-age-new-insight-reveals-just-0-03-of-supply-is-at-risk/,ZyCrypto,2026-04-08T21:06:26Z,據 ZyCrypto 2026 年 4 月 8 日報導，針對 XRP 在量子運算威脅下的脆弱性進行深入分析。約 24 億 XRP 分散在 30 萬個從未發起交易的帳戶中，整體供應量的量子攻擊風險極低，展現 XRPL 架構的抗量子特性相對優勢。,True,2026-04-10T01:03:27.710212
Bitcoin 面臨量子威脅需 3-5 年準備期，Bernstein 分析報告,https://cointelegraph.com/news/bitcoin-quantum-risk-3-5-years-bernstein,Cointelegraph,2026-04-08T19:27:47Z,據 Cointelegraph 2026 年 4 月 8 日報導，Bernstein 研究認為量子運算對 Bitcoin 構成可控範圍內的風險。網路有 3 至 5 年的時間進行協議升級，漏洞主要集中在早期錢包地址，大規模網路影響可控。,True,2026-04-10T01:03:27.710214
Bitcoin 先驅 Adam Back 與 Bernstein：量子威脅非存亡性風險,https://decrypt.co/363680/bitcoin-pioneer-adam-back-bernstein-quantum-threat-not-existential,Decrypt,2026-04-08T18:58:03Z,據 Decrypt 2026 年 4 月 8 日報導，Bitcoin 先驅開發者 Adam Back 與 Bernstein 分析師共同認為，市場對量子計算威脅 Bitcoin 的擔憂被過度誇大。雙方均表示該風險可透過技術升級妥善應對，不構成根本性威脅。,True,2026-04-10T01:03:27.710215
