title,url,source,published_at,snippet,link_verified,fetch_timestamp
Indium Phosphide Wafer Market Size to Hit USD 679.76 Million by 2035 | SNS Insider,https://www.globenewswire.com/news-release/2026/07/17/3328929/0/en/Indium-Phosphide-Wafer-Market-Size-to-Hit-USD-679-76-Million-by-2035-SNS-Insider.html,GlobeNewswire,2026-07-17T07:30:00Z,"Global Indium Phosphide Wafer Market Size, Share, Trends & Segment by Diameter, Wafer Doping Type, Manufacturing Technology, End Use and Forecast 2026–2035",True,2026-07-19T01:10:37.488813
Eoptolink files for Hong Kong listing that could raise up to $5bn,https://thenextweb.com/news/eoptolink-hong-kong-listing/,The Next Web,2026-07-17T07:21:41Z,"Eoptolink Technology, a Chinese maker of the optical parts that shuttle data between AI chips, has filed for a Hong Kong listing that could raise as much as $5bn, according to Bloomberg. The paperwork arrives roughly three months after the company picked bank…",True,2026-07-19T01:10:37.488820
Wavelength-encoded neuromorphic inference enabled by microcavity MoS2 photodetector arrays,https://www.nature.com/articles/s41467-026-75808-w,Nature.com,2026-07-18T00:00:00Z,"Conventional vision hardware separates photodetection from computation, incurring substantial latency and energy costs. Chen and Di et al. report an optoelectronic architecture based on a microcavity-integrated MoS2 photodetector array that unifies sensing, w…",True,2026-07-19T01:10:37.766492
"If China targeted our elections, why reward it with 600,000 student visas?",https://www.foxnews.com/opinion/china-targeted-elections-why-reward-600000-student-visas,Fox News,2026-07-17T23:36:15Z,"Trump claims China stole millions of American voter files to influence the 2020 election, raising urgent questions about Chinese student visas and much more.",True,2026-07-19T01:10:37.766498
"SIGGRAPH 2026 Puts AI to Work as a Creative Partner Across Research, Art, and Industry",https://www.prnewswire.com/news-releases/siggraph-2026-puts-ai-to-work-as-a-creative-partner-across-research-art-and-industry-302828862.html,PRNewswire,2026-07-17T21:25:00Z,"From the Art Gallery to Technical Workshops, the conference explores how artificial intelligence augments the work of artists, researchers, and technologists LOS ANGELES, July 17, 2026 /PRNewswire/ -- Artificial intelligence is not confined to a single track …",True,2026-07-19T01:10:37.766499
Intel’s Gelsinger Admits Firm ‘Scoffed’ at NVIDIA’s GPUs While Riding High on CPU Dominance & Makes Big Quantum Computing Claims,https://wccftech.com/intels-gelsinger-admits-firm-scoffed-at-nvidias-gpus-while-riding-high-on-cpu-dominance-makes-big-quantum-computing-claims/,Wccftech,2026-07-17T19:22:34Z,"Former Intel CEO Patrick Gelsinger revealed that his company used to scoff at NVIDIA's GPU when Intel was dominating the industry and CPUs were the mainstay of computing. Gelsinger discussed Intel before his return, his time at the company when it was working…",True,2026-07-19T01:10:37.766500
qpi-client 0.0.40,https://pypi.org/project/qpi-client/0.0.40/,Pypi.org,2026-07-17T19:03:50Z,Python client SDK for the QPI quantum computing platform,True,2026-07-19T01:10:37.766501
accretive-mas added to PyPI,https://pypi.org/project/accretive-mas/,Pypi.org,2026-07-17T15:08:58Z,A topological and physical framework for continuous multi-agent systems.,True,2026-07-19T01:10:37.766502
Aptos named by Coinbase’s Quantum Advisory Council as top blockchain for post-quantum era,https://cryptobriefing.com/aptos-coinbase-quantum-advisory-council-post-quantum-blockchain/,Crypto Briefing,2026-07-17T15:05:34Z,"Coinbase's Quantum Advisory Council names Aptos and Algorand as the most prepared blockchains for post-quantum security in a new position paper.
The post Aptos named by Coinbase’s Quantum Advisory Council as top blockchain for post-quantum era appeared first …",True,2026-07-19T01:10:37.766503
"China’s Kimi K3 Identifies Itself As Anthropic’s Claude In At Least One Conversation, Betraying Its Distilled Origins",https://wccftech.com/chinas-kimi-k3-identifies-itself-as-anthropics-claude-in-at-least-one-conversation-betraying-its-distilled-origins/,Wccftech,2026-07-17T14:49:46Z,"Moonshot's Kimi K3 AI model has suddenly taken the world by storm, jumping to the apex spot in Arena's front-end code rankings seemingly out of the blue. Yet, below the surface, a growing quantum of anecdotal evidence indicates that the Kimi K3 has been disti…",True,2026-07-19T01:10:37.766503
