title,url,source,published_at,snippet,link_verified,fetch_timestamp
Neuropixels Opto：整合高解析度電生理與光遺傳學技術的神經探針,https://www.nature.com/articles/s41592-026-03076-z,Nature.com,2026-06-01T00:00:00Z,根據Nature.com於2026年6月1日報導，Neuropixels Opto探針結合高密度記錄位點與光波導發光位點，可同時進行神經活動記錄與藍/紅光光遺傳學刺激。該技術在小鼠腦部實驗中展現優異表現，有助於神經科學研究的突破性進展。,True,2026-06-02T02:03:30.104338
AI基礎設施銅線瓶頸顯現，晶圓廠鎖定Silicon Photonics產能至2028年,https://www.digitimes.com/news/a20260527VL206/copper-cpo-silicon-capacity-infrastructure.html,Digitimes,2026-05-31T23:58:45Z,根據Digitimes於2026年5月31日報導，生成式AI的算力需求超越臨界閾值，促進產業從「晶片中心」向「互連中心」架構轉變。傳統銅纜的物理局限形成業界瓶頸，促使晶圓廠重點布局Silicon Photonics技術以支應高速互連需求。,True,2026-06-02T02:03:30.104349
量子超表面突破：新型太赫茲檢測器將填補技術空白,https://www.sciencedaily.com/releases/2026/05/260530053416.htm,Science Daily,2026-05-31T13:07:53Z,根據Science Daily於2026年5月31日報導，研究人員開發出緊湊型量子檢測器，大幅提升太赫茲輻射的偵測效率。特殊設計的metasurface將入射能量集中於微小活躍區域，顯著增強所產生的電信號，有望應用於通訊與感測領域。,True,2026-06-02T02:03:30.104352
Fabrinet策略性投資臺灣，加碼Co-Packaged Optics布局,https://finance.yahoo.com/markets/stocks/articles/fabrinet-fn-bets-co-packaged-121702218.html,Yahoo Entertainment,2026-05-31T12:17:02Z,根據Yahoo Entertainment於2026年5月31日報導，光學網路領導廠商Fabrinet（NYSE:FN）宣布對臺灣進行策略性投資，強化共封裝光學（Co-Packaged Optics）產品線。此舉反映業界對高速互連解決方案的迫切需求。,False,2026-06-02T02:03:30.104353
iPhone 18 Pro傳聞主相機大幅升級，成本提升,https://www.apfelpage.de/news/iphone-18-pro-dieses-lange-erwartete-kamera-upgrade-soll-kommen-und-wird-teuer/,Apfelpage.de,2026-05-31T08:33:52Z,根據Apfelpage.de於2026年5月31日報導，知名分析師郭明錤預測Apple將為iPhone 18 Pro/Pro Max配置明顯更先進的主相機模組。該升級涉及更複雜的光學與感測器設計，預期將提升生產成本。,True,2026-06-02T02:03:30.104355
威寶科技投資量子運算與小衛星，賦能AI時代增長,https://www.digitimes.com/news/a20260601PD202/wistron-quantum-computing-growth-technology-launch.html,Digitimes,2026-06-01T01:34:21Z,根據Digitimes於2026年6月1日報導，威寶科技宣布購置32-qubit量子電腦，並啟動內部整合計畫，布局量子運算與衛星技術作為AI時代的成長引擎。此策略反映臺灣ODM廠商對前瞻技術的戰略投資。,True,2026-06-02T02:03:30.476563
Circle推進後量子密碼學安全，更新USDC路線圖,https://bitcoinist.com/circle-targets-post-quantum-security-in-bold-usdc-roadmap/,Bitcoinist,2026-06-01T01:00:19Z,根據Bitcoinist於2026年6月1日報導，Circle提出新型後量子密碼學安全方案，並建立加密證明與種子短語驗證的資產恢復框架。該舉措預先應對量子運算對現有密碼體系的威脅，保護用戶資產安全。,True,2026-06-02T02:03:30.476572
超導量子位元實時低延遲量子糾錯演示成功,https://www.nature.com/articles/s41467-026-73331-6,Nature.com,2026-06-01T00:00:00Z,根據Nature.com於2026年6月1日報導，Rigetti在Ankaa-2系統實現實時量子糾錯，整合可擴展FPGA解碼器至控制堆疊，達成低於1 μs的平均解碼時間與9.6 μs的回饋延遲。此成果標誌量子容錯技術邁向實用化的重要里程碑。,True,2026-06-02T02:03:30.476574
預測市場能否預測科學進展？Nature評估其準確性與侷限,https://www.nature.com/articles/d41586-026-01688-1,Nature.com,2026-06-01T00:00:00Z,根據Nature.com於2026年6月1日報導，線上預測市場（Polymarket）對氣候變遷、量子運算等議題開設賭盤，但研究人員質疑其預測準確性與科學專家判斷的相對優劣。該研究探討新興預測工具在科技決策中的可信度。,True,2026-06-02T02:03:30.476576
Andy Weir短篇故事改編：好萊塢應儘速開發新科幻作品,https://www.slashfilm.com/2183152/hollywood-should-adapt-andy-weir-short-story-randomize/,/FILM,2026-06-01T00:00:00Z,根據/FILM於2026年6月1日報導，繼《火星救援》與《拯救計畫》後，Andy Weir作品再度成為改編熱門。業界應著手改編其高潮迭起的科幻盜竊短篇故事，延續作者與好萊塢的成功合作模式。,True,2026-06-02T02:03:30.476577
