title,url,source,published_at,snippet,link_verified,fetch_timestamp
All In FutureTech Alliance 宣布 HyalRoute 收購後長期戰略：以光學技術為核心的 AI 基礎設施平台,https://financialpost.com/globe-newswire/all-in-futuretech-alliance-long-term-strategic-direction-following-the-hyalroute-acquisition-building-a-future-technology-platform-driven-by-ai-infrastructure-and-ai-applications-with-optical-techno,Financial Post,2026-05-22T20:03:45Z,根據 Financial Post 2026年5月22日報導，All In FutureTech Alliance（NASDAQ: AGAE）發布補充聲明，闡述收購 HyalRoute 後的長期戰略方向。公司將建立以 AI 基礎設施與 AI 應用驅動的未來科技平台，光學技術為核心競爭力。此舉標誌著公司從傳統娛樂產業向高端半導體與光電領域的戰略轉型。,False,2026-05-24T01:36:09.872532
All In FutureTech Alliance 宣布 HyalRoute 收購後長期戰略：以光學技術為核心的 AI 基礎設施平台,https://www.globenewswire.com/news-release/2026/05/22/3300341/0/en/All-In-FutureTech-Alliance-Long-Term-Strategic-Direction-Following-the-HyalRoute-Acquisition-Building-a-Future-Technology-Platform-Driven-by-AI-Infrastructure-and-AI-Applications-w.html,GlobeNewswire,2026-05-22T20:00:00Z,根據 GlobeNewswire 2026年5月22日報導，All In FutureTech Alliance（NASDAQ: AGAE）發布補充聲明，闡述收購 HyalRoute 後的長期戰略方向。公司將建立以 AI 基礎設施與 AI 應用驅動的未來科技平台，光學技術為核心競爭力。此舉標誌著公司從傳統娛樂產業向高端半導體與光電領域的戰略轉型。,True,2026-05-24T01:36:09.872542
Evercore ISI 調高 GLOBALFOUNDRIES（GFS）目標股價,https://finance.yahoo.com/markets/stocks/articles/evercore-isi-raises-price-target-164642699.html,Yahoo Entertainment,2026-05-22T16:46:42Z,根據 Yahoo Entertainment 2026年5月22日報導，GLOBALFOUNDRIES Inc.（NASDAQ: GFS）被列為值得投資的8檔高報酬半導體股票之一。Evercore ISI 分析師於5月19日調高該公司目標股價，反映市場對其晶圓代工業務前景的樂觀預期，特別是在先進製程與客戶多元化方面的優勢。,False,2026-05-24T01:36:09.872545
AGAE 以40億美元估值收購東南亞光纖基礎設施龍頭 HyalRoute，打造全球 AI 光網路平台,https://financialpost.com/globe-newswire/major-announcement-us4-0-billion-valuation-and-a-us10-00-per-share-reference-price-agae-to-issue-shares-to-acquire-hyalroute-a-scarce-southeast-asian-fiber-optic-infrastructure-leader-transformi,Financial Post,2026-05-22T13:02:04Z,根據 Financial Post 2026年5月22日報導，All In FutureTech Alliance Inc.（NASDAQ: AGAE）宣布以40億美元估值、每股10美元參考價收購東南亞光纖基礎設施領導者 HyalRoute 57.67% 控股權。該交易將整合 Optical Compute 與 Optical Transmission 技術，打造全球 AI 光網路平台，強化公司在光電基礎設施領域的競爭優勢。,False,2026-05-24T01:36:09.872547
AGAE 以40億美元估值收購東南亞光纖基礎設施龍頭 HyalRoute，打造全球 AI 光網路平台,https://www.globenewswire.com/news-release/2026/05/22/3300129/0/en/Major-Announcement-US-4-0-Billion-Valuation-and-a-US-10-00-Per-Share-Reference-Price-AGAE-to-Issue-Shares-to-Acquire-HyalRoute-a-Scarce-Southeast-Asian-Fiber-Optic-Infrastructure-L.html,GlobeNewswire,2026-05-22T13:00:00Z,根據 GlobeNewswire 2026年5月22日報導，All In FutureTech Alliance Inc.（NASDAQ: AGAE）宣布以40億美元估值、每股10美元參考價收購東南亞光纖基礎設施領導者 HyalRoute 57.67% 控股權。該交易將整合 Optical Compute 與 Optical Transmission 技術，打造全球 AI 光網路平台，強化公司在光電基礎設施領域的競爭優勢。,True,2026-05-24T01:36:09.872549
（非半導體相關）Silicon Valley 男性生育研究項目,https://www.trendencias.com/hombres/silicon-valley-busca-salvar-fertilidad-masculina-al-puro-estilo-f1-haciendo-competencias-esperma-pistas-miniatura,Trendencias.com,2026-05-22T09:01:34Z,此篇文章報導 Silicon Valley 生醫研究領域，非半導體產業相關內容，不符合編譯範圍。,True,2026-05-24T01:36:09.872551
AIFA 提供 Nasdaq 上市通知與年度報告備案最新進展,https://www.globenewswire.com/news-release/2026/05/22/3299872/0/en/AIFA-Provides-Update-on-Nasdaq-Notice-and-Filing-of-Annual-Report-Clearing-Key-Pathways-for-Strategic-Transformation.html,GlobeNewswire,2026-05-22T02:30:00Z,"根據 GlobeNewswire 2026年5月21日報導，All In FutureTech Alliance, Inc.（NASDAQ: AGAE）提供 Nasdaq 上市資格部門先前通知的相關進展更新。公司已完成年度報告備案，清除戰略轉型過程中的關鍵合規障礙，為後續收購整合與業務轉型奠定監管基礎。",True,2026-05-24T01:36:09.872553
（非半導體相關）bleu-js 1.5.21 軟體版本發布,https://pypi.org/project/bleu-js/1.5.21/,Pypi.org,2026-05-23T00:28:24Z,此為開源軟體版本更新公告，非半導體產業相關新聞，不符合編譯範圍。,True,2026-05-24T01:36:10.132392
（非半導體相關）bleu-js 1.5.20 軟體版本發布,https://pypi.org/project/bleu-js/1.5.20/,Pypi.org,2026-05-23T00:18:13Z,此為開源軟體版本更新公告，非半導體產業相關新聞，不符合編譯範圍。,True,2026-05-24T01:36:10.132400
（非半導體相關）漫畫新聞預覽,https://bleedingcool.com/comics/absolute-wonder-woman-20-preview-witchy-business-finale/,Bleeding Cool News,2026-05-22T22:26:09Z,此為娛樂漫畫新聞，非半導體產業相關內容，不符合編譯範圍。,True,2026-05-24T01:36:10.132403
