title,url,source,published_at,snippet,link_verified,fetch_timestamp
格芯与美满电子深化合作 加速硅光子技术在大规模数据中心落地,https://www.cnbeta.com.tw/articles/tech/1578660.htm,Cnbeta.com.tw,2026-09-18T23:06:27Z,"面对全球人工智能大模型与高性能计算对数据传输带宽及能效提出的严苛挑战，半导体晶圆代工巨头格芯（GlobalFoundries）与光互连及芯片解决方案领军企业美满电子（Marvell Technology）宣布达成深度战略合作。双方将全面扩大在硅光子（Silicon Photonics）制造与封装技术领域的协作，旨在加速下一代高密度、低延迟且低功耗的硅光子光互连平台在 AI 数据中心与超大规模云端基础设施中的商业化部署。
随着 AI 训练集群规模向数万卡乃至数十万卡级别扩张，传统以铜线为主的电互连方式正面临着传输…",True,2026-09-20T01:40:22.394294
GlobalFoundries and Marvell are scaling up silicon photonics efforts as data centers outgrow copper wiring,https://www.techspot.com/news/113903-globalfoundries-marvell-scaling-up-silicon-photonics-efforts-data.html,TechSpot,2026-09-18T20:25:00Z,"GlobalFoundries and Marvell Technology have announced an expanded partnership in manufacturing novel connectivity solutions. The multi-year agreement centers on GlobalFoundries' silicon germanium (SiGe) technology, with the company increasing production capac…",True,2026-09-20T01:40:22.394305
Tower Semiconductor Just Scored a New Bullish Rating. What to Know.,https://www.barchart.com/story/news/4685168/tower-semiconductor-just-scored-a-new-bullish-rating-what-to-know,Barchart.com,2026-09-18T18:41:06Z,"Barclays initiates coverage on Tower Semiconductor stock with an ""Overweight"" rating. Here’s why analyst Simon Coles is bullish on TSEM shares.",False,2026-09-20T01:40:22.394307
The U.S. Government Is Preparing to Offload Over 9 Million GlobalFoundries Shares. How You Should Play GFS Stock in Response.,https://www.barchart.com/story/news/4685122/the-u-s-government-is-preparing-to-offload-over-9-million-globalfoundries-shares-how-you-should-play-gfs-stock-in-response,Barchart.com,2026-09-18T18:36:12Z,"The federal government has filed to sell shares of GFS stock tied to a chip-funding deal, even as new federal awards keep flowing in.",False,2026-09-20T01:40:22.394309
Kaynes Semicon ramps up Sanand plant with 2.3-billion-unit annual capacity,https://www.thehindubusinessline.com/info-tech/kaynes-semicon-ramps-up-sanand-plant-with-23-billion-unit-annual-capacity/article71480703.ece,BusinessLine,2026-09-18T13:30:58Z,"Kaynes Semicon's new Sanand plant aims for 2.3 billion annual semiconductor units, enhancing India's tech manufacturing landscape.",True,2026-09-20T01:40:22.394311
China's RoboTechnik to launch $800 million Hong Kong listing on September 21,https://economictimes.indiatimes.com/tech/technology/chinas-robotechnik-to-launch-800-million-hong-kong-listing-on-september-21/articleshow/134335076.cms,The Times of India,2026-09-18T12:14:27Z,"RoboTechnik, which is listed in Shenzhen, makes equipment for photovoltaic cell manufacturing and assembly and testing systems for silicon photonics devices used in optical interconnects for data centres and artificial intelligence infrastructure.",True,2026-09-20T01:40:22.394313
"India globally competitive in semiconductor sector, says IT minister Ashwini Vaishnaw",https://economictimes.indiatimes.com/industry/cons-products/electronics/india-globally-competitive-in-semiconductor-sector-says-it-minister-ashwini-vaishnaw/articleshow/134346240.cms,The Times of India,2026-09-19T01:25:36Z,"India’s semiconductor industry has become globally competitive in quality and cost, with products from five operational facilities meeting export standards, Electronics and IT Minister Ashwini Vaishnaw said Friday.",True,2026-09-20T01:40:22.728882
Why Do We Need Human Mathematicians Anymore?,https://terrytao.wordpress.com/2026/09/19/why-do-we-need-human-mathematicians-anymore/,Wordpress.com,2026-09-19T00:58:22Z,"[This is a guest post by Po-Shen Loh, crossposted from his blog, where an illustrated version appears. This blog post was initially written in a different file format and converted using AI. — T.] Similar logic applies to every industry and every job. And it …",True,2026-09-20T01:40:22.728891
量子新創 EigenQ 獲 4500 萬美元融資 將與 SPAC 合併那斯達克,https://tw.stock.yahoo.com/news/%E9%87%8F%E5%AD%90%E6%96%B0%E5%89%B5-eigenq-%E7%8D%B2-4500-%E8%90%AC%E7%BE%8E%E5%85%83%E8%9E%8D%E8%B3%87-074348469.html,Yahoo Entertainment,2026-09-18T23:43:48Z,商傳媒｜責任編輯／綜合外電報導量子科技新創 EigenQ Inc 宣布與 Rodgers Silicon Valley Acquisition Corp.（SVAQ）簽訂證券購買協議，已獲承諾提供約 4500 萬美元的可轉換票據融資。這筆資金將用於支持 EigenQ Inc 的商業化計畫，並為兩家公司預計在 2026 年第四季完成的特殊目的收購公司（SPAC）合併鋪路。 根據《Quantum Computing Report》報導，這項融資將分兩階段撥付，其中 2250 萬美元已預先投入，剩餘的 2250 萬美元…,False,2026-09-20T01:40:22.728893
"Nscale files for IPO, seeks to list on NYSE under symbol 'NSCL'",https://www.thefly.com/nscl,Thefly.com,2026-09-18T19:50:15Z,"See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…",False,2026-09-20T01:40:22.728895
