title,url,source,published_at,snippet,link_verified,fetch_timestamp
Lightmatter携手TSMC推進COUPE計畫 開發3D光學引擎,https://www.digitimes.com/news/a20260525PD235/siph-laser-demand-infrastructure-technology-tsmc.html,Digitimes,2026-05-26T01:37:15Z,根據Digitimes 2026年5月26日報導，為滿足AI運算對基礎設施的龐大需求，矽光子獨角獸Lightmatter與TSMC合作推進互連及雷射技術。Lightmatter發布最新產品Guide DR雷射，針對3D堆疊光學引擎架構進行優化，以克服功耗與頻寬瓶頸。此合作凸顯Silicon Photonics在解決資料中心互連瓶頸中的關鍵地位。,True,2026-05-27T01:51:36.213292
三星推進Silicon Photonics 拓展韓荷半導體合作新層面,https://www.digitimes.com/news/a20260525VL212/south-korea-netherlands-asml-samsung-siph.html,Digitimes,2026-05-25T22:44:43Z,據Digitimes 2026年5月25日報導，南韓與荷蘭擬拓展半導體夥伴關係，從ASML的EUV光刻機進一步合作Silicon Photonics領域。隨著AI資料中心對功耗與頻寬需求持續上升，矽光子技術成為兩國潛在合作的新焦點。該動向反映光子集成電路在下一代高效能運算基礎設施中的戰略重要性。,True,2026-05-27T01:51:36.213302
Intel Foundry Rio Rancho廠區將成玻璃基板生產皇冠明珠,https://wccftech.com/intel-foundry-rio-rancho-facility-crown-jewel-in-production-of-glass-substrates/,Wccftech,2026-05-25T12:10:17Z,據Wccftech 2026年5月25日報導，Intel Foundry致力於Glass Substrates技術領先，其Rio Rancho廠區計畫率先實現量產。玻璃基板作為次世代半導體核心材料，具備優異的熱傳導與低介電特性，將有效改善晶片效能與功耗。Intel Foundry搶佔此領域領先地位，預示玻璃基板時代即將來臨。,True,2026-05-27T01:51:36.213305
印度科技戰略論辯：跳過傳統矽晶片轉向光子與量子芯片,https://economictimes.indiatimes.com/news/new-updates/india-must-lose-the-next-15-years-in-semiconductors-viral-video-suggest-a-landline-formula-to-win-the-global-tech-war/articleshow/131306149.cms,The Times of India,2026-05-25T09:56:14Z,據The Times of India 2026年5月25日報導，印度業界就半導體發展策略展開激烈討論：是否應跳過傳統矽晶片製造，集中資源於Photonic及Quantum芯片等前沿技術。支持方認為可藉此跨越發展階段，反對方則強調矽晶片製造的基礎重要性。該辯論反映新興科技國家面臨的戰略選擇困境。,True,2026-05-27T01:51:36.213307
Lam Research創投競賽全球化 Lightfinder矽光子方案奪冠,https://www.digitimes.com/news/a20260525PD228/startup-lam-research-silicon-valley-competition-taiwan.html,Digitimes,2026-05-25T08:00:00Z,據Digitimes 2026年5月25日報導，Lam Research旗下Lam Capital舉辦第四屆新創競賽，吸引來自美、韓、新、印、台灣等地團隊參賽。美國新創Lightfinder以Silicon Photonics解決方案勇奪冠軍獎項。此賽事彰顯全球新創生態對光子集成與光學互連技術的高度關注。,True,2026-05-27T01:51:36.213309
華為投資InP光芯片新創 深化AI光網路與Silicon Photonics佈局,https://www.digitimes.com/news/a20260525PD209/huawei-siph-optical-components-investment-startup.html,Digitimes,2026-05-25T02:32:08Z,據Digitimes 2026年5月25日報導，華為宣布投資一家Indium Phosphide (InP)光芯片新創，進一步擴展AI光網路及Silicon Photonics領域。隨著AI資料中心需求驅動全球光通訊產業升級加速，化合物半導體光芯片成為戰略投資重點。該舉措顯示華為在光電子領域的深化佈局。,True,2026-05-27T01:51:36.213311
印度央行籌組委員會評估量子科技在金融領域的影響,https://economictimes.indiatimes.com/markets/stocks/news/rbi-panel-to-evaluate-impact-of-quantum-tech-in-finance/articleshow/131319829.cms,The Times of India,2026-05-26T01:03:37Z,據The Times of India 2026年5月26日報導，印度央行(RBI)組建八人委員會，由IIT馬德拉斯教授擔任主席，評估Quantum Technology在金融領域的應用機遇、風險與挑戰。委員會將審視金融部門對量子安全的準備就緒度。此舉反映各國金融監管機構對量子運算威脅的重視。,True,2026-05-27T01:51:36.439260
印度央行設立量子技術金融委員會 建構量子安全體系,https://timesofindia.indiatimes.com/business/india-business/rbi-appoints-committee-on-quantum-tech-in-finance/articleshow/131319612.cms,The Times of India,2026-05-25T23:57:16Z,據The Times of India 2026年5月25日報導，隨著量子運算由理論邁向實際應用，印度央行成立專家委員會，致力於構建量子安全且具適應性的金融基礎設施。此舉凸顯金融機構在應對量子運算時代來臨前的前瞻性籌畫。,True,2026-05-27T01:51:36.439269
量子優勢：邁向「真正」量子運算的五大進展,https://www.digitaljournal.com/tech-science/quantum-advantage-five-developments-on-the-path-for-true-quantum-computing/article,Digital Journal,2026-05-25T19:05:52Z,據Digital Journal 2026年5月25日報導，該文盤點2026年5月期間量子運算領域的關鍵進展。相關突破涵蓋量子硬體改善、演算法優化與實際應用案例，標誌著量子運算從理論研究加速向實用階段邁進。,False,2026-05-27T01:51:36.439271
網路安全新格局：從被動防禦轉向安全創新賦能,https://www.itnews.com.au/video/the-new-topography-for-cybersecurity-626120,iTnews,2026-05-25T19:00:00Z,據iTnews 2026年5月25日報導，隨著AI與雲端技術重塑工作模式，企業網路安全策略面臨轉變。傳統的防禦型架構需演進為安全賦能型模式，在維持防護的同時促進業務創新。此轉變反映雲端與AI時代下網路安全的新使命。,True,2026-05-27T01:51:36.439272
不適用 - 非半導體產業相關新聞,https://www.ladbible.com/news/us-news/living-nostradamus-athos-salome-space-race-prediction-933578-20260525,LADbible,2026-05-25T18:21:19Z,此篇新聞來自LADbible，內容為神秘預言性質，與半導體產業無關。,True,2026-05-27T01:51:36.439274
不適用 - 非半導體產業相關新聞,https://spectrum.ieee.org/tryengineering-oncampus-expansion,Ieee.org,2026-05-25T18:00:01Z,此篇新聞來自IEEE.org，內容涉及工程教育擴展計劃，非半導體製造或技術相關。,False,2026-05-27T01:51:36.439275
美國政府投資20億美元於量子運算產業,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_8e9c3ce4-e3ac-4235-8731-7920a256dbdb,Yahoo Entertainment,2026-05-25T16:35:00Z,根據Yahoo Entertainment報導（2026年5月25日），美國政府正加大對量子運算領域的投資力度，投入金額達20億美元。此舉反映政府對量子計算作為下一代計算技術的重視，預期將加速相關產業發展與人才培育。,False,2026-05-27T01:51:36.439277
