title,url,source,published_at,snippet,link_verified,fetch_timestamp
GlobalFoundries expands Singapore role as it targets physical AI hardware wave,https://www.digitimes.com/news/a20260625VL205/globalfoundries-data-technology-investment-manufacturing.html,Digitimes,2026-06-25T23:51:21Z,"GlobalFoundries (GF) is positioning its Singapore operations as a core hub for the emerging era of physical AI, as the chipmaker expands investment in manufacturing capacity and next-generation semiconductor technologies aimed at robotics, autonomous systems,…",True,2026-06-27T01:34:26.830060
"Price Prediction: From $79 to $269 in a Year, Where is Credo Headed?",https://247wallst.com/investing/2026/06/25/price-prediction-from-79-to-269-in-a-year-where-is-credo-headed/,24/7 Wall St.,2026-06-25T16:22:46Z,"I am opening with our verdict on Credo Technology Group (NASDAQ:CRDO). The stock has rallied 86.94% year to date, and our proprietary model now sees the shar...",True,2026-06-27T01:34:26.830074
Teledyne MEMS Selected to Support Two FABrIC Challenge Award Recipients,https://financialpost.com/pmn/business-wire-news-releases-pmn/teledyne-mems-selected-to-support-two-fabric-challenge-award-recipients,Financial Post,2026-06-25T12:04:57Z,"EDMONTON, Alberta — Teledyne MEMS announced today that it has been selected as the advanced micro-electro-mechanical systems (MEMS) manufacturing partner for two recipients of the latest FABrIC Challenge funding awards announced by CMC Microsystems through th…",False,2026-06-27T01:34:26.830077
Sigurd expands AI testing capacity as demand keeps facilities full,https://www.digitimes.com/news/a20260624PD217/sigurd-capacity-testing-demand-revenue.html,Digitimes,2026-06-25T08:16:28Z,"Sigurd is expanding testing and packaging capacity as AI demand and steady customer orders keep its facilities fully utilized. For global readers, the move underscores how supply chains for silicon photonics (SiPh), AI servers, and advanced chips are tighteni…",True,2026-06-27T01:34:26.830079
Tower Semiconductor briefly becomes Israel’s most valuable company at $38B,https://cryptobriefing.com/tower-semiconductor-israel-most-valuable-company/,Crypto Briefing,2026-06-25T06:20:31Z,"Tower Semiconductor's brief valuation peak highlights the volatile nature of AI-driven markets and the strategic importance of silicon photonics.
The post Tower Semiconductor briefly becomes Israel’s most valuable company at $38B appeared first on Crypto Brie…",True,2026-06-27T01:34:26.830081
Nvidia CPO roadmap positions TSMC COUPE for next AI infrastructure wave,https://www.digitimes.com/news/a20260625PD213/nvidia-cpo-infrastructure-optics-roadmap-tsmc.html,Digitimes,2026-06-25T03:01:10Z,"Co-packaged optics (CPO) is rapidly emerging as a foundational architecture for next-generation AI infrastructure. With Nvidia's latest Scale-Up CPO switch roadmap now taking shape, bandwidth per AI rack is set to increase from approximately 130 TB/s in the B…",True,2026-06-27T01:34:26.830082
qpi-client 0.0.30,https://pypi.org/project/qpi-client/0.0.30/,Pypi.org,2026-06-26T01:30:42Z,Python client SDK for the QPI quantum computing platform,True,2026-06-27T01:34:27.040775
Coherent control of interacting solid-state spins below the diffraction limit,https://www.nature.com/articles/s41567-026-03319-y,Nature.com,2026-06-26T00:00:00Z,"Interacting electron spins in solid-state devices could be used for quantum networks, but such spins are often too closely spaced to be individually addressed. Single-spin control has now been demonstrated for interacting rare-earth dopants.",True,2026-06-27T01:34:27.040787
STAR 50 Index rallies 64% amid AI spending and tech push,https://cryptobriefing.com/star-50-index-rallies-ai-spending/,Crypto Briefing,2026-06-25T23:51:53Z,"The STAR 50 Index's surge highlights China's strategic tech investments, but sustainability hinges on translating growth into tangible earnings.
The post STAR 50 Index rallies 64% amid AI spending and tech push appeared first on Crypto Briefing.",True,2026-06-27T01:34:27.040789
Bitcoin bounces off new 2026 price lows: Will US stock weakness push BTC lower?,https://cointelegraph.com/markets/bitcoin-bounces-off-new-2026-price-lows-will-us-stock-weakness-push-btc-lower,Cointelegraph,2026-06-25T21:02:50Z,"Bitcoin’s trek into new 2026 lows continued as spot BTC ETF outflows, a bearish monthly options expiry and Strategy’s unrealized losses widened its gap with AI-connected stock returns.",False,2026-06-27T01:34:27.040790
University of Maryland Expands Landmark Research Program to Address Society's Most Pressing Challenges,https://www.prnewswire.com/news-releases/university-of-maryland-expands-landmark-research-program-to-address-societys-most-pressing-challenges-302811205.html,PRNewswire,2026-06-25T19:55:00Z,"The Grand Challenges Grants Program channels the university's research power across 40+ disciplines to advance solutions for the public good COLLEGE PARK, Md., June 25, 2026 /PRNewswire/ -- The University of Maryland today announced the launch of 11 high-impa…",True,2026-06-27T01:34:27.040792
"IBM’s 0.7nm Nanostack Packs Nearly 100 Billion Transistors, Pushes Logic Below 1nm",https://www.storagereview.com/news/ibms-0-7nm-nanostack-packs-nearly-100-billion-transistors-pushes-logic-below-1nm,Storagereview.com,2026-06-25T19:47:51Z,"IBM introduced a new transistor architecture at the 0.7nm (7-angstrom) node, which it calls the industry’s first sub-1nm semiconductor technology. The development marks a significant research milestone as semiconductor manufacturers continue to push beyond th…",True,2026-06-27T01:34:27.040806
The U.S. Government Is Betting Billions on Quantum Computing. These 3 Stocks Are the Biggest Winners,https://biztoc.com/x/cf6671914b8851c4,Biztoc.com,2026-06-25T17:50:53Z,"The U.S. Government Is Betting Billions on Quantum Computing. These 3 Stocks Are the Biggest Winners.
On Monday, President Donald Trump signed two executive orders that placed quantum computing at the center of U.S. economic and national security policy.
The …",True,2026-06-27T01:34:27.040808
'Insulted' QAnon turns on Trump after White House appropriates their culture: analyst,https://www.rawstory.com/trump-qanon-2677105075/,Raw Story,2026-06-25T17:50:34Z,"QAnon believers have turned on President Donald Trump, and despite an attempt from the White House to win them back, it has backfired among the president's former allies, an analyst reported on Thursday.Will Sommer, senior reporter at The Bulwark, described h…",False,2026-06-27T01:34:27.040809
